Time,Left,U
4408,13648,92.2248
4420,13600,92.7866
4432,13584,93.3319
4444,13568,93.8598
4456,13552,94.3698
4468,13552,94.8612
4480,13600,95.3333
4492,13584,95.7855
4504,13520,96.2173
4516,13504,96.6281
4528,13488,97.0173
4540,13424,97.3845
4552,13424,97.7291
4564,13392,98.0508
4576,13376,98.3491
4588,13344,98.6236
4600,13312,98.8739
4612,13296,99.0998
4624,13264,99.301
4636,13232,99.4771
4648,13200,99.628
4660,13152,99.7535
4672,13120,99.8534
4684,13056,99.9275
4696,13040,99.9758
4708,12992,99.9983
4720,12944,99.9948
4732,12912,99.9654
4744,12880,99.9101
4756,12864,99.8291
4768,12816,99.7223
4780,12800,99.59
4792,12784,99.4323
4804,12784,99.2494
4816,12784,99.0416
4828,12784,98.8091
4840,12768,98.5522
4852,12784,98.2713
4864,12784,97.9667
4876,12784,97.6388
4888,12752,97.2881
4900,12720,96.9149
4912,12720,96.5199
4924,12720,96.1034
4936,12720,95.6661
4948,12720,95.2085
4960,12720,94.7311
4972,12736,94.2347
4984,12784,93.7198
4996,12816,93.1871
5008,12832,92.6374
5020,12864,92.0713
5032,12832,91.4895
5044,12832,90.8929
5056,12848,90.2821
5068,12848,89.658
5080,12864,89.0214
5093,12880,88.3186
5104,12896,87.7139
5116,12928,87.0448
5128,12960,86.3665
5140,12976,85.68
5153,13008,84.928
5165,14448,84.2271
5177,13184,83.5208
5189,13712,82.8099
5201,13488,82.0954
5213,13216,81.3782
5225,13264,80.6591
5237,13296,79.9393
5249,13312,79.2195
5261,13312,78.5007
5274,13344,77.7242
5286,13376,77.0105
5298,13408,76.3007
5310,13408,75.5957
5322,13424,74.8963
5334,13472,74.2036
5346,13488,73.5184
5358,13504,72.8417
5370,13552,72.1741
5382,13584,71.5168
5394,13616,70.8704
5406,13648,70.2358
5418,13680,69.6139
5430,13728,69.0055
5442,13776,68.4113
5454,13904,67.8321
5466,13936,67.2687
5478,14016,66.7218
5490,14080,66.1921
5503,14128,65.6384
5514,14192,65.187
5526,14256,64.7129
5539,14304,64.2218
5551,14352,63.7896
5563,14400,63.3785
5574,14416,63.0206
5586,14464,62.6512
5598,14496,62.3043
5610,14544,61.9803
5622,14576,61.6797
5634,14608,61.4028
5646,14640,61.15
5658,14672,60.9216
5670,14704,60.718
5683,14736,60.5256
5695,14784,60.3743
5707,14784,60.2484
5719,14800,60.1481
5731,14816,60.0735
5743,14848,60.0248
5755,14864,60.0019
5767,14880,60.0049
5779,14896,60.0339
5791,14912,60.0887
5803,14928,60.1694
5815,14944,60.2757
5827,14944,60.4076
5839,14928,60.5649
5851,14928,60.7474
5863,14928,60.9548
5875,14928,61.1869
5887,14928,61.4434
5899,14928,61.7239
5911,14928,62.0281
5923,14928,62.3556
5935,14928,62.706
5947,14976,63.0787
5959,14992,63.4734
5971,14992,63.8896
5983,14976,64.3266
5995,14896,64.7839
6007,14896,65.2609
6019,14912,65.757
6031,14912,66.2716
6043,14912,66.8039
6055,14896,67.3534
6067,14880,67.9193
6079,14864,68.5008
6091,14816,69.0972
6103,14800,69.7077
6115,14784,70.3316
6127,14768,70.968
6139,14752,71.6161
6151,14688,72.2751
6164,14672,73.0003
6176,14640,73.6791
6188,14592,74.3662
6200,14560,75.0605
6212,14528,75.7613
6224,14512,76.4675
6236,14480,77.1783
6248,14448,77.8928
6260,14416,78.61
6272,14384,79.329
6284,14368,80.0489
6296,14336,80.7687
6308,14288,81.4875
6320,14256,82.2044
6332,14224,82.9184
6344,14176,83.6287
6356,14128,84.3342
6368,14096,85.0341
6380,14048,85.7276
6392,14016,86.4135
6404,13968,87.0912
6416,13952,87.7597
6428,13888,88.4181
6440,13840,89.0656
6452,13840,89.7014
6464,13808,90.3246
6476,13744,90.9344
6488,13728,91.5301
6500,13680,92.1108
6512,13632,92.6758
6524,13600,93.2244
6536,13584,93.7559
6548,13568,94.2695
6561,13552,94.805
6573,13552,95.2794
6585,13552,95.734
6597,13584,96.1682
6609,13552,96.5814
6621,13520,96.9732
6633,13488,97.3429
6645,13424,97.6902
6657,13424,98.0146
6669,13392,98.3156
6681,13360,98.5929
6693,13344,98.8461
6705,13312,99.0748
6717,13280,99.2789
6729,13264,99.4579
6741,13216,99.6118
6753,13168,99.7402
6765,13136,99.8431
6777,13088,99.9202
6789,13056,99.9715
6801,13008,99.997
6813,12976,99.9965
6825,12944,99.9701
6837,12912,99.9179
6849,12880,99.8398
6862,12864,99.7262
6874,12848,99.5948
6886,12816,99.4379
6898,12800,99.2558
6910,12784,99.0488
6922,12784,98.8171
6934,12768,98.561
6946,12768,98.2809
6958,12784,97.9771
6970,12784,97.65
6982,12768,97.3
6994,12736,96.9276
7006,12720,96.5332
7018,12720,96.1175
7030,12720,95.6808
7042,12720,95.2238
7054,12720,94.7471
7066,12720,94.2513
7078,12720,93.737
7090,12720,93.205
7102,12768,92.6558
7114,12784,92.0902
7126,12800,91.5089
7138,12816,90.9127
7150,12832,90.3024
7162,12848,89.6787
7174,12864,89.0425
7186,12864,88.3946
7198,12896,87.7358
7210,12928,87.067
7222,12976,86.389
7234,13008,85.7027
7246,13040,85.0091
7258,13072,84.3089
7270,13120,83.6032
7282,13136,82.8928
7294,13152,82.1786
7306,13168,81.4617
7318,13184,80.7428
7330,13216,80.023
7342,13248,79.3031
7354,13264,78.5842
7366,13280,77.867
7378,13312,77.1527
7390,13328,76.442
7402,13360,75.736
7414,13392,75.0354
7426,13408,74.3413
7438,13424,73.6546
7450,13472,72.976
7462,13504,72.3066
7474,13536,71.6471
7486,13584,70.9985
7498,13616,70.3615
7510,13648,69.737
7523,13696,69.0755
7535,13728,68.4796
7547,13872,67.8986
7559,13904,67.3334
7571,13952,66.7845
7583,14032,66.2527
7595,14096,65.7388
7607,14160,65.2434
7619,14208,64.7671
7631,14272,64.3105
7643,14320,63.8742
7655,14368,63.4589
7667,14400,63.0649
7679,14432,62.693
7691,14480,62.3434
7703,14512,62.0168
7715,14544,61.7134
7727,14592,61.4337
7739,14624,61.1781
7751,14656,60.9469
7763,14672,60.7404
7775,14720,60.5588
7787,14752,60.4024
7799,14784,60.2715
7811,14784,60.166
7823,14800,60.0863
7836,14832,60.0291
7848,14864,60.0032
7860,14864,60.0033
7872,14880,60.0292
7884,14880,60.081
7896,14912,60.1587
7908,14928,60.262
7920,14928,60.391
7932,14928,60.5453
7944,14960,60.7249
7956,14928,60.9294
7968,14928,61.1587
7980,14928,61.4123
7992,14928,61.6901
8004,14928,61.9915
8016,14928,62.3163
8028,14928,62.6641
8040,14928,63.0343
8052,14928,63.4264
8064,14976,63.8401
8076,14976,64.2747
8088,14976,64.7297
8100,14976,65.2044
8112,14960,65.6984
8124,14928,66.2108
8136,14912,66.7412
8148,14896,67.2887
8160,14880,67.8527
8172,14880,68.4324
8184,14832,69.0271
8196,14816,69.6361
8208,14784,70.2584
8220,14768,70.8934
8232,14752,71.5402
8244,14704,72.198
8256,14656,72.8659
8268,14640,73.543
8280,14624,74.2284
8292,14576,74.9214
8304,14560,75.6209
8316,14528,76.3262
8328,14496,77.0361
8340,14464,77.7499
8352,14432,78.4667
8364,14400,79.1854
8376,14384,79.9052
8388,14352,80.6251
8400,14320,81.3442
8413,14272,82.1212
8425,14240,82.8356
8437,14192,83.5463
8448,14144,84.1938
8460,14112,84.8949
8472,14048,85.5897
8485,14016,86.3342
8497,13984,87.0129
8509,13952,87.6825
8521,13904,88.3421
8533,13856,88.991
8545,13840,89.6281
8557,13808,90.2528
8569,13776,90.8643
8581,13712,91.4616
8593,13664,92.0441
8605,13632,92.611
8617,13616,93.1615
8629,13584,93.695
8641,13584,94.2107
8653,13616,94.708
8665,13600,95.1863
8677,13568,95.6449
8689,13520,96.0832
8701,13488,96.5006
8713,13440,96.8967
8725,13376,97.2709
8737,13392,97.6227
8749,13392,97.9517
8761,13392,98.2574
8773,13456,98.5394
8785,13456,98.7975
8797,13440,99.0311
8809,13408,99.2401
8821,13376,99.4242
8833,13344,99.5831
8845,13312,99.7166
8857,13280,99.8246
8869,13232,99.9069
8881,13200,99.9634
8893,13152,99.994
8905,13088,99.9987
8917,13056,99.9775
8929,13008,99.9304
8941,12976,99.8575
8953,12912,99.7588
8965,12880,99.6345
8977,12864,99.4848
8989,12832,99.3099
9001,12816,99.1099
9013,12800,98.8852
9025,12784,98.6359
9037,12768,98.3626
9050,12736,98.0396
9062,12720,97.7171
9074,12736,97.3716
9086,12736,97.0037
9098,12720,96.6137
9110,12720,96.2021
9122,12720,95.7696
9134,12720,95.3166
9146,12720,94.8438
9158,12720,94.3518
9170,12736,93.8411
9182,12768,93.3125
9194,12784,92.7667
9206,12784,92.2043
9218,12800,91.6261
9230,12816,91.0329
9242,12832,90.4253
9254,12832,89.8043
9266,12864,89.1705
9278,12880,88.5248
9290,12896,87.8681
9302,12912,87.2012
9314,12944,86.525
9326,12976,85.8403
9338,12992,85.1481
9350,13024,84.4491
9362,13056,83.7445
9374,13088,83.0349
9386,13120,82.3214
9398,13136,81.6049
9410,13168,80.8864
9422,13200,80.1667
9434,13216,79.4467
9446,13248,78.7275
9458,13280,78.01
9470,13296,77.295
9482,13328,76.5835
9494,13360,75.8765
9506,13456,75.1748
9518,13504,74.4793
9530,13472,73.791
9542,13504,73.1107
9554,13552,72.4394
9566,13584,71.7779
9578,13616,71.127
9590,13712,70.4876
9602,13776,69.8606
9614,13808,69.2467
9626,13872,68.6467
9638,13936,68.0614
9650,13984,67.4917
9662,14032,66.9381
9674,14064,66.4014
9687,14112,65.8399
9699,14160,65.3408
9711,14208,64.8606
9723,14256,64.4
9735,14336,63.9596
9747,14384,63.5401
9759,14416,63.1418
9771,14432,62.7654
9783,14496,62.4114
9795,14528,62.0801
9807,14544,61.7721
9819,14592,61.4876
9831,14624,61.2272
9843,14656,60.9911
9855,14688,60.7796
9867,14720,60.593
9879,14752,60.4316
9891,14784,60.2956
9903,14784,60.185
9915,14816,60.1002
9927,14832,60.0411
9939,14864,60.0079
9951,14880,60.0006
9963,14880,60.0192
9975,14896,60.0638
9987,14912,60.1341
9999,14928,60.2302
10011,14928,60.3519
10023,14944,60.4991
10035,14944,60.6715
10047,14928,60.869
10059,14928,61.0913
10071,14928,61.3381
10083,14928,61.6091
10095,14928,61.9039
10107,14928,62.2221
10119,14928,62.5634
10131,14928,62.9273
10143,14928,63.3133
10156,14928,63.7558
10168,14976,64.1863
10180,14976,64.6373
10192,14976,65.1081
10204,14960,65.5983
10216,14960,66.1071
10228,14928,66.6339
10240,14912,67.1781
10252,14896,67.7388
10264,14880,68.3155
10276,14864,68.9073
10288,14832,69.5134
10300,14800,70.1332
10312,14784,70.7657
10324,14768,71.4102
10336,14752,72.0659
10348,14704,72.7318
10360,14672,73.4071
10372,14640,74.091
10384,14624,74.7825
10396,14592,75.4808
10408,14544,76.185
10420,14512,76.8941
10432,14480,77.6072
10444,14448,78.3234
10456,14416,79.0418
10471,14384,79.9415
10484,14352,80.7213
10496,14320,81.4402
10508,14272,82.1573
10520,14240,82.8715
10532,14192,83.582
10544,14128,84.2879
10556,14112,84.9883
10568,14064,85.6821
10580,14048,86.3686
10592,14016,87.0469
10604,13952,87.716
10616,13888,88.3751
10628,13840,89.0234
10640,13792,89.6599
10652,13776,90.284
10664,13760,90.8947
10676,13712,91.4913
10688,13680,92.073
10700,13664,92.6391
10713,13616,93.2338
10725,13600,93.765
10737,13584,94.2783
10749,13552,94.7731
10761,13520,95.2488
10773,13488,95.7047
10785,13488,96.1402
10797,13440,96.5549
10809,13392,96.948
10821,13392,97.3193
10833,13392,97.668
10845,13392,97.9939
10857,13472,98.2965
10869,13456,98.5753
10881,13440,98.8301
10893,13408,99.0605
10905,13376,99.2662
10917,13344,99.4469
10929,13312,99.6024
10941,13280,99.7325
10953,13248,99.8371
10965,13200,99.9159
10977,13152,99.969
10989,13104,99.9961
11001,13040,99.9974
11013,13008,99.9727
11025,12976,99.9221
11037,12944,99.8457
11049,12912,99.7437
11061,12880,99.616
11073,12848,99.4629
11085,12832,99.2846
11097,12816,99.0813
11109,12784,98.8532
11121,12784,98.6008
11133,12768,98.3242
11145,12768,98.0239
11157,12736,97.7002
11169,12720,97.3536
11181,12736,96.9845
11193,12736,96.5934
11205,12720,96.1808
11217,12720,95.7473
11229,12720,95.2933
11241,12720,94.8195
11253,12720,94.3265
11265,12752,93.8149
11277,12784,93.2854
11289,12816,92.7387
11301,12832,92.1756
11313,12864,91.5966
11325,12896,91.0026
11337,12928,90.3943
11349,12976,89.7726
11361,13008,89.1382
11373,12992,88.492
11385,13008,87.8347
11397,13024,87.1674
11410,13040,86.4339
11422,13056,85.7482
11434,13088,85.055
11446,13072,84.3552
11458,13104,83.6498
11470,13120,82.9397
11482,13120,82.2258
11494,13136,81.5089
11506,13152,80.7902
11518,13200,80.0704
11530,13216,79.3505
11542,13248,78.6315
11554,13264,77.9142
11566,13296,77.1996
11578,13328,76.4887
11590,13360,75.7823
11602,13392,75.0814
11614,13424,74.3868
11626,13440,73.6995
11638,13488,73.0204
11650,13504,72.3504
11662,13552,71.6902
11674,13600,71.0408
11686,13616,70.4031
11698,13648,69.7777
11710,13696,69.1656
11722,13728,68.5676
11734,13776,67.9843
11746,13840,67.4167
11758,13872,66.8653
11770,14000,66.331
11782,14080,65.8143
11794,14112,65.3161
11806,14176,64.8369
11818,14224,64.3773
11830,14304,63.938
11842,14352,63.5195
11854,14384,63.1223
11866,14432,62.7471
11878,14464,62.3941
11890,14512,62.064
11902,14528,61.7572
11914,14576,61.4739
11926,14608,61.2147
11938,14640,60.9798
11950,14672,60.7696
11962,14704,60.5843
11974,14736,60.4242
11986,14768,60.2894
11998,14784,60.1801
12010,14800,60.0966
12023,14816,60.0352
12035,14848,60.0054
12047,14864,60.0016
12059,14880,60.0237
12071,14896,60.0717
12083,14896,60.1455
12095,14928,60.245
12107,14928,60.3701
12119,14944,60.5207
12130,14976,60.6809
12143,14928,60.8973
12155,14944,61.1229
12167,14928,61.3729
12179,14928,61.6471
12191,14928,61.9451
12203,14928,62.2664
12215,14928,62.6108
12227,14944,62.9776
12239,14992,63.3666
12251,15008,63.777
12263,15008,64.2085
12275,14960,64.6605
12287,14928,65.1324
12299,14864,65.6235
12311,14880,66.1332
12323,14864,66.6609
12335,14848,67.2059
12347,14832,67.7675
12359,14816,68.3449
12371,14800,68.9375
12383,14784,69.5443
12395,14752,70.1648
12407,14752,70.7979
12419,14720,71.443
12431,14672,72.0992
12443,14656,72.7656
12455,14640,73.4414
12467,14592,74.1257
12479,14576,74.8176
12491,14528,75.5162
12503,14512,76.2206
12515,14464,76.9299
12527,14448,77.6432
12539,14400,78.3596
12551,14368,79.0781
12563,14336,79.7978
12575,14304,80.5177
12587,14256,81.237
12599,14224,81.9546
12611,14192,82.6698
12623,14144,83.3814
12635,14112,84.0887
12647,14064,84.7907
12659,14032,85.4865
12671,14032,86.1752
12683,14000,86.8559
12695,13936,87.5276
12707,13872,88.1897
12719,13824,88.8411
12731,13792,89.4811
12743,13728,90.1087
12755,13696,90.7233
12767,13664,91.324
12779,13664,91.91
12791,13632,92.4806
12803,13600,93.035
12815,13584,93.5725
12827,13568,94.0924
12839,13552,94.5941
12852,13536,95.1162
12864,13488,95.5777
12876,13488,96.0191
12888,13456,96.4397
12900,13392,96.839
12912,13408,97.2165
12924,13392,97.5717
12936,13360,97.9041
12948,13360,98.2133
12960,13328,98.4989
12972,13296,98.7605
12984,13280,98.9978
12996,13248,99.2105
13008,13216,99.3983
13020,13168,99.561
13032,13136,99.6983
13044,13088,99.8101
13056,13040,99.8962
13068,13024,99.9566
13080,12976,99.9911
13092,12928,99.9996
13104,12896,99.9823
13116,12864,99.939
13128,12864,99.87
13140,12848,99.7751
13152,12816,99.6547
13164,12800,99.5088
13176,12800,99.3376
13188,12784,99.1413
13200,12784,98.9202
13212,12784,98.6747
13224,12800,98.4049
13236,12784,98.1113
13248,12784,97.7942
13260,12784,97.454
13272,12768,97.0912
13284,12752,96.7063
13296,12720,96.2997
13308,12720,95.872
13320,12720,95.4238
13332,12720,94.9555
13344,12720,94.4679
13356,12720,93.9615
13368,12736,93.437
13380,12768,92.8951
13392,12784,92.3365
13404,12800,91.7619
13416,12816,91.1721
13428,12832,90.5678
13440,12832,89.9498
13452,12848,89.3189
13464,12864,88.676
13476,12896,88.0218
13488,12928,87.3572
13500,12960,86.683
13512,12992,86.0002
13524,13024,85.3097
13536,13056,84.6122
13548,13104,83.9088
13560,13136,83.2003
13573,13168,82.4281
13585,13200,81.712
13597,13216,80.9937
13609,13232,80.2741
13621,13248,79.5541
13633,13280,78.8347
13645,13312,78.1169
13657,13328,77.4015
13669,13344,76.6894
13681,13376,75.9816
13693,13392,75.2791
13705,13408,74.5826
13717,13440,73.8932
13729,13488,73.2117
13741,13504,72.539
13753,13552,71.8759
13765,13664,71.2234
13777,13712,70.5823
13789,13760,69.9533
13801,13808,69.3374
13813,13856,68.7353
13825,13904,68.1478
13837,13984,67.5756
13849,14032,67.0196
13861,14096,66.4804
13873,14160,65.9587
13885,14208,65.4552
13897,14256,64.9705
13909,14304,64.5053
13921,14352,64.0602
13933,14384,63.6357
13945,14416,63.2325
13957,14464,62.851
13969,14496,62.4917
13981,14528,62.1551
13993,14576,61.8416
14005,14592,61.5516
14017,14640,61.2856
14029,14656,61.0438
14041,14704,60.8266
14053,14720,60.6342
14065,14768,60.4669
14077,14784,60.3249
14089,14800,60.2084
14101,14816,60.1176
14113,14832,60.0525
14125,14848,60.0133
14137,14864,60
14149,14880,60.0126
14161,14880,60.0511
14173,14912,60.1154
14185,14928,60.2056
14197,14928,60.3213
14209,14944,60.4626
14221,14944,60.6292
14233,14928,60.8209
14245,14928,61.0374
14257,14928,61.2785
14269,14928,61.5439
14281,14928,61.8332
14293,14928,62.146
14305,14928,62.482
14317,14928,62.8407
14329,14992,63.2216
14341,15008,63.6242
14354,14992,64.0844
14366,14976,64.5306
14378,14944,64.9969
14390,14928,65.4826
14402,14896,65.9872
14414,14896,66.5099
14426,14848,67.05
14438,14832,67.607
14450,14800,68.18
14462,14784,68.7683
14474,14656,69.3712
14486,14640,69.9879
14498,14624,70.6175
14510,14624,71.2593
14522,14608,71.9125
14534,14576,72.5761
14546,14560,73.2493
14558,14544,73.9313
14570,14528,74.6211
14582,14512,75.3179
14594,14480,76.0208
14606,14464,76.7288
14618,14432,77.4411
14630,14400,78.1567
14642,14368,78.8746
14654,14352,79.5941
14666,14320,80.314
14678,14256,81.0336
14690,14240,81.7518
