Time,Right_Hip,Left_Hip,U
3179,12816,13616,-1.86993
3222,12944,13728,-4.01604
3266,13120,13888,-6.20433
3309,13296,14080,-8.33133
3354,13456,14256,-10.5407
3399,13648,14352,-12.7287
3444,13808,14480,-14.891
3488,13952,14624,-16.976
3531,14080,14784,-18.982
3574,14192,14960,-20.9529
3617,14336,15088,-22.885
3661,14560,15184,-24.8183
3704,14656,15200,-26.6612
3748,14640,15568,-28.496
3793,14736,15728,-30.3153
3839,14864,15824,-32.1116
3883,14992,15872,-33.7663
3927,15072,15936,-35.3557
3970,15152,15984,-36.8428
4014,15200,16016,-38.294
4057,15216,16080,-39.6405
4103,15264,16176,-40.9999
4148,15296,16256,-42.2458
4191,15344,16368,-43.3564
4235,15376,16464,-44.4099
4278,15376,16592,-45.3564
4322,15376,16624,-46.2381
4366,15504,16640,-47.0302
4412,15584,16656,-47.7611
4457,15664,16656,-48.3783
4500,15744,16672,-48.8765
4544,15808,16688,-49.2928
4589,15808,16688,-49.6199
4635,15808,16688,-49.8503
4679,15808,16688,-49.9721
4722,15808,16688,-49.9977
4766,15808,16688,-49.9282
4809,15808,16688,-49.7668
4853,15808,16688,-49.5065
4898,15808,16688,-49.1412
4944,15808,16672,-48.6649
4988,15792,16672,-48.113
5031,15792,16672,-47.4836
5075,15776,16656,-46.7487
5118,15776,16656,-45.9431
5162,15776,16656,-45.0308
5207,15760,16640,-44.0077
5253,15760,16640,-42.8697
5296,15744,16624,-41.7239
5339,15760,16640,-40.501
5383,15776,16656,-39.1721
5426,15776,16656,-37.8002
5470,15776,16608,-36.324
5516,15760,16480,-34.7056
5561,15648,16304,-33.0513
5604,15568,16208,-31.408
5648,15488,16144,-29.6663
5693,15344,16016,-27.8258
5739,15232,15920,-25.8861
5783,15088,15792,-23.9794
5827,14896,15600,-22.0263
5870,14720,15456,-20.0764
5914,14608,15328,-18.0428
5957,14448,15200,-16.0216
6003,14304,15120,-13.8267
6048,14112,15008,-11.6512
6092,13984,14800,-9.50114
6135,13824,14672,-7.38218
6178,13664,14528,-5.24957
6222,13520,14432,-3.05736
6266,13424,14416,-0.859223
6312,13280,14240,1.44054
6357,13136,14064,3.68738
6400,13008,13888,5.82746
6443,12928,13760,7.95676
6487,12848,13712,10.1203
6530,12768,13680,12.2158
6574,12640,13568,14.3366
6617,12480,13392,16.3825
6660,12384,13232,18.398
6706,12352,13024,20.5164
6751,12144,12864,22.5468
6795,12032,12752,24.488
6838,11984,12704,26.3393
6882,11888,12608,28.1832
6925,11776,12416,29.9325
6969,11632,12240,31.6652
7015,11456,12096,33.411
7060,11328,12000,35.0506
7103,11248,11952,36.551
7146,11136,11920,37.9838
7190,11056,11776,39.3772
7233,11024,11664,40.6654
7277,10944,11584,41.9056
7323,10816,11472,43.1155
7368,10752,11392,44.2108
7411,10688,11312,45.1739
7454,10592,11280,46.0534
7498,10496,11280,46.8652
7541,10416,11280,47.571
7585,10336,11296,48.2021
7628,10256,11296,48.7287
7672,10208,11200,49.1744
7717,10144,11136,49.5316
7763,10112,11072,49.7932
7806,10032,11024,49.9425
7850,9968,10992,49.9996
7893,9936,10992,49.9619
7937,9936,10944,49.8278
7981,9904,10848,49.5972
8027,9872,10784,49.2535
8071,9872,10736,48.8272
8115,9872,10736,48.3064
8158,9904,10736,47.7071
8204,9968,10736,46.9683
8249,9968,10736,46.1495
8294,9968,10752,45.2372
8337,10000,10832,44.2799
8380,10064,10896,43.2407
8424,10160,10960,42.0946
8468,10224,11024,40.867
8513,10288,11072,39.5297
8558,10368,11136,38.1124
8602,10480,11216,36.6519
8645,10560,11328,35.1561
8688,10624,11488,33.5953
8732,10752,11616,31.9339
8776,10864,11728,30.2107
8821,10976,11856,28.3878
8867,11056,11920,26.4651
8910,11152,11984,24.6171
8954,11232,12096,22.679
8997,11328,12256,20.7425
9040,11440,12416,18.7677
9084,11568,12560,16.711
9127,11696,12656,14.6698
9170,11840,12752,12.6015
9216,11952,12864,10.3632
9261,12096,13024,8.15234
9307,12384,13648,5.87529
9350,12400,14048,3.73541
9393,12512,13728,1.58863
9437,12720,13776,-0.611087
9480,12864,13824,-2.7597
9526,12992,13952,-5.05246
9571,13200,14112,-7.28508
9615,13376,14240,-9.45385
9658,13536,14320,-11.5557
9701,13744,14400,-13.6361
9744,13856,14512,-15.6914
9789,14000,14688,-17.8111
9834,14112,14864,-19.8948
9879,14256,15024,-21.9382
9923,14496,15152,-23.8932
9966,14640,15136,-25.7592
10012,14576,15504,-27.7025
