Time,Left,Right
1605602879376,2144,12064
1605602879395,2112,11872
1605602879415,2224,11776
1605602879435,2176,11936
1605602879455,2176,11568
1605602879474,2144,11456
1605602879495,2208,11264
1605602879515,2176,11280
1605602879536,2144,11056
1605602879556,2176,10816
1605602879577,2192,11040
1605602879596,2160,10528
1605602879616,2176,10464
1605602879636,2144,10336
1605602879656,2144,10240
1605602879675,2160,10128
1605602879696,2144,10032
1605602879716,2240,9792
1605602879737,2128,9776
1605602879757,2160,9584
1605602879777,2192,9232
1605602879797,2208,9584
1605602879817,2192,9216
1605602879837,2160,9136
1605602879857,2224,8816
1605602879876,2224,8976
1605602879897,2128,8736
1605602879917,2160,8576
1605602879938,2176,8400
1605602879958,2272,8240
1605602879980,2160,8384
1605602880000,2144,8096
1605602880021,2128,7920
1605602880041,2192,7632
1605602880061,2144,7632
1605602880081,2128,7472
1605602880100,2128,7408
1605602880119,2128,7264
1605602880138,2096,6992
1605602880157,2352,6992
1605602880176,2144,6960
1605602880195,2144,6752
1605602880214,2192,6512
1605602880233,2192,6640
1605602880252,2160,6384
1605602880271,2160,6416
1605602880290,2064,6272
1605602880308,2144,6176
1605602880327,2176,6336
1605602880346,2096,5840
1605602880365,2208,5904
1605602880384,2128,5616
1605602880403,2544,5984
1605602880422,2096,5456
1605602880441,2224,5552
1605602880459,2144,4992
1605602880478,2192,4896
1605602880497,2176,4896
1605602880516,2144,4624
1605602880535,2144,4528
1605602880554,2128,4240
1605602880573,2272,4480
1605602880592,2080,4208
1605602880611,2112,3952
1605602880629,2128,3968
1605602880648,2112,3792
1605602880667,2160,3936
1605602880686,2112,3664
1605602880705,2144,3488
1605602880724,2112,3456
1605602880743,2240,3696
1605602880762,2240,3536
1605602880781,2128,3280
1605602880820,2112,2672
1605602880839,2128,2608
1605602880859,2224,2272
1605602880879,2400,2608
1605602880899,2528,3104
1605602880919,2656,3440
1605602880940,2256,3776
1605602880961,2128,2672
1605602880981,2096,2784
1605602881002,2080,2992
1605602881021,2080,3136
1605602881041,2080,3344
1605602881061,2144,3504
1605602881081,2112,3616
1605602881101,2160,3712
1605602881122,2128,3808
1605602881142,2240,4016
1605602881163,2128,4112
1605602881183,2144,4304
1605602881203,2240,5024
1605602881223,2144,4336
1605602881242,2144,4752
1605602881262,2160,4848
1605602881282,2192,4896
1605602881302,2144,5040
1605602881323,2176,5184
1605602881343,2144,5232
1605602881364,2112,5264
1605602881384,2128,5408
1605602881404,2096,5584
1605602881424,2176,5808
1605602881444,2112,5824
1605602881463,2160,5984
1605602881483,2144,6160
1605602881504,2176,6176
1605602881524,2192,7216
1605602881545,2112,6688
1605602881565,2128,6688
1605602881585,2112,6608
1605602881605,2128,6784
1605602881625,2208,6992
1605602881645,2144,7952
1605602881665,2144,7216
1605602881684,2224,7600
1605602881705,2208,7808
1605602881725,2128,7632
1605602881745,2144,7760
1605602881766,2128,7792
1605602881786,2112,7952
1605602881806,2144,8144
1605602881826,2128,8256
1605602881846,2160,8416
1605602881866,2144,8544
1605602881885,2144,8656
1605602881906,2112,8752
1605602881926,2112,8896
1605602881947,2144,9104
1605602881967,2128,9136
1605602881987,2176,9488
1605602882007,2144,9376
1605602882027,2128,9648
1605602882047,2128,9536
1605602882066,2128,9872
1605602882086,2144,9984
1605602882106,2096,9856
1605602882126,2160,10096
1605602882145,2064,10240
1605602882165,2288,10848
1605602882185,2176,10944
1605602882205,2160,10608
1605602882226,2208,10976
1605602882246,2096,10896
1605602882267,2128,10928
1605602882287,2112,11072
1605602882307,2128,11488
1605602882327,2128,11392
1605602882347,2144,11744
1605602882366,2144,11760
1605602882386,2144,11840
1605602882406,2128,11968
1605602882427,2144,12096
1605602882447,2128,12224
1605602882468,2176,12224
1605602882488,2144,12368
1605602882509,2112,12528
1605602882528,2128,13280
1605602882548,2096,12944
1605602882568,2128,12816
1605602882588,2128,13104
1605602882607,2128,13136
1605602882628,2128,13232
1605602882648,2128,13408
1605602882669,2096,13520
1605602882689,2208,13840
1605602882710,2112,14064
1605602882729,2144,14192
1605602882749,2128,14064
1605602882769,2128,14176
1605602882788,2128,14288
1605602882808,2128,14464
1605602882829,2144,14544
1605602882849,2112,14560
1605602882870,2160,14800
1605602882891,2144,15008
1605602882911,2112,15232
1605602882931,2112,15120
1605602882950,2080,15248
1605602882971,2224,15520
1605602882990,2128,15632
1605602883011,2096,15664
1605602883031,2144,15792
1605602883052,2128,15904
1605602883072,2112,16608
1605602883093,2144,16128
1605602883113,2080,16288
1605602883133,2176,16592
1605602883152,2176,16672
1605602883172,2128,16944
1605602883192,2176,16800
1605602883213,2112,16960
1605602883233,2160,16992
1605602883254,2128,17280
1605602883275,2144,17328
1605602883295,2208,17408
1605602883315,2096,17504
1605602883334,2128,17696
1605602883353,2128,17840
1605602883372,2096,18128
1605602883391,2096,18000
1605602883410,2128,18144
1605602883429,2144,18304
1605602883448,2144,18496
1605602883467,2128,18592
1605602883486,2160,18688
1605602883505,2256,19136
1605602883523,2192,19504
1605602883542,2128,19312
1605602883561,2144,19152
1605602883580,2128,19280
1605602883599,2096,19632
1605602883618,2224,19584
1605602883637,2112,19712
1605602883656,2144,19872
1605602883674,2128,20032
1605602883693,2112,20176
1605602883712,2112,20336
1605602883731,2080,20384
1605602883750,2128,20512
1605602883769,2176,20672
1605602883788,2112,21088
1605602883807,2096,21040
1605602883826,2128,20976
1605602883844,2336,21728
1605602883863,2128,21552
1605602883882,2144,21408
1605602883901,2144,21568
1605602883920,2128,21648
1605602883939,2528,21760
1605602883958,2160,22032
1605602883977,2144,21968
1605602883996,2224,22048
1605602884015,2960,23456
1605602884034,2288,23408
1605602884054,2192,22656
1605602884074,2128,22976
1605602884094,2192,22720
1605602884114,2112,23200
1605602884134,2160,23056
1605602884155,2176,23152
1605602884175,2288,23296
1605602884195,2176,23424
1605602884216,2128,23728
1605602884235,2144,23696
1605602884255,2128,23824
1605602884275,2176,23904
1605602884295,2176,23984
1605602884314,2112,24208
1605602884334,2144,24544
1605602884373,2160,24448
1605602884393,2224,24736
1605602884413,2096,24512
1605602884434,2272,24816
1605602884454,2272,25504
1605602884475,3264,25248
1605602884495,2704,25136
1605602884516,2272,26272
1605602884535,2240,24464
1605602884555,2112,24496
1605602884575,2144,24032
1605602884595,2144,23872
1605602884614,2096,23920
1605602884635,2160,23696
1605602884655,2144,23536
1605602884676,2144,23488
