Time,Right_Hip,Left_Hip,U
5213,-21.5668,164.932,-33.6852
5227,-22.1198,164.932,-34.2759
5243,-22.6728,164.932,-34.9181
5257,-23.4101,164.932,-35.4507
5272,-24.1475,164.932,-35.9904
5287,-24.7005,164.932,-36.4978
5301,-25.2535,164.932,-36.9418
5316,-25.9908,164.932,-37.3853
5330,-26.7281,164.932,-37.7689
5345,-27.2811,164.932,-38.147
5360,-27.8341,164.932,-38.4908
5374,-28.7558,164.932,-38.7804
5389,-29.3088,164.932,-39.057
5404,-30.2304,164.932,-39.2984
5419,-31.1521,164.932,-39.5044
5433,-31.8894,164.932,-39.6647
5447,-32.6267,164.932,-39.7938
5462,-33.5484,164.932,-39.8976
5477,-34.1014,164.932,-39.9654
5492,-34.47,164.932,-39.9973
5506,-35.023,164.932,-39.9946
5521,-35.3917,164.932,-39.9569
5536,-35.7604,164.932,-39.8832
5550,-36.3134,164.932,-39.7821
5565,-36.4977,164.932,-39.6391
5580,-36.682,164.932,-39.4605
5594,-36.8664,164.932,-39.2617
5609,-36.8664,164.932,-39.0146
5623,-36.8664,164.932,-38.7523
5638,-37.0507,164.932,-38.4375
5653,-36.8664,164.932,-38.0881
5668,-37.0507,164.932,-37.7045
5683,-37.0507,164.932,-37.2869
5697,-37.0507,164.932,-36.8669
5712,-37.0507,164.932,-36.3848
5727,-37.0507,164.932,-35.87
5741,-37.0507,164.932,-35.3604
5757,-36.8664,164.932,-34.744
5771,-36.8664,164.932,-34.1755
5786,-36.4977,164.932,-33.5366
5800,-36.3134,164.932,-32.9131
5815,-36.129,164.932,-32.2165
5830,-35.7604,164.932,-31.4908
5846,-35.2074,164.932,-30.6856
5860,-35.023,164.932,-29.9552
5875,-34.47,164.932,-29.1466
5890,-34.1014,164.932,-28.3118
5905,-33.3641,164.932,-27.4514
5920,-32.8111,164.932,-26.5664
5934,-32.0737,164.932,-25.7188
5949,-31.5207,164.932,-24.7883
5964,-31.1521,164.932,-23.8355
5979,-30.5991,164.932,-22.8612
5994,-29.8617,164.932,-21.8664
6009,-29.3088,164.932,-20.8519
6023,-28.5714,164.932,-19.8881
6038,-28.2028,164.932,-18.8381
6053,-27.2811,164.932,-17.7712
6067,-26.5438,164.932,-16.761
6082,-25.4378,164.932,-15.664
6097,-24.3318,164.932,-14.553
6112,-23.7788,164.932,-13.4288
6126,-22.1198,164.932,-12.3687
6141,-21.5668,164.932,-11.2221
6155,-19.9078,164.932,-10.1429
6170,-18.9862,164.932,-8.97769
6184,-17.8802,164.932,-7.88289
6199,-16.5899,164.932,-6.70305
6215,-15.2995,164.932,-5.43793
6229,-14.0092,164.932,-4.32634
6244,-12.7189,164.932,-3.13162
6259,-11.0599,164.932,-1.93407
6273,-10.3226,164.932,-0.814768
6288,-9.21659,164.932,0.385169
6302,-7.92627,164.932,1.50482
6317,-6.45161,164.932,2.70311
6332,-4.79263,164.932,3.89897
6346,-3.13364,164.932,5.01197
6361,-2.58065,164.932,6.20008
6375,-0.18433,164.932,7.30397
6390,1.10599,164.932,8.48033
6405,2.39631,164.932,9.64906
6419,3.31797,164.932,10.7321
6434,4.23963,164.932,11.8831
6449,5.52995,164.932,13.0234
6463,6.63594,164.932,14.0771
6478,7.74194,164.932,15.1938
6493,8.29493,164.932,16.2969
6507,9.40092,164.932,17.3132
6522,10.6912,164.932,18.387
6536,11.0599,164.932,19.3743
6551,11.6129,164.932,20.4153
6565,22.6728,164.932,21.3703
6580,18.8018,164.932,22.3749
6595,18.9862,164.932,23.3594
6610,20.2765,164.932,24.3229
6624,20.4608,164.932,25.2024
6639,20.6452,164.932,26.1227
6653,21.1982,164.932,26.9606
6668,21.1982,164.932,27.8348
6683,21.3825,164.932,28.6839
6697,21.5668,164.932,29.4532
6713,22.1198,164.932,30.304
6727,22.6728,164.932,31.0231
6742,23.0415,164.932,31.7665
6756,23.7788,164.932,32.4346
6771,24.1475,164.932,33.1222
6785,24.7005,164.932,33.7371
6800,25.0691,164.932,34.3665
6814,25.6221,164.932,34.926
6829,25.8065,164.932,35.4952
6844,26.1751,164.932,36.0324
6858,26.3594,164.932,36.5045
6873,26.7281,164.932,36.9786
6887,27.0968,164.932,37.3911
6902,28.0184,164.932,37.8005
6917,28.5714,164.932,38.1758
6931,29.1244,164.932,38.4952
6946,29.8618,164.932,38.8039
6961,30.4147,164.932,39.0776
6975,31.1521,164.932,39.3014
6990,32.0737,164.932,39.507
7005,32.6267,164.932,39.677
7020,33.1797,164.932,39.8113
7034,33.5484,164.932,39.9044
7049,34.1014,164.932,39.9693
7063,34.6544,164.932,39.9975
7078,35.2074,164.932,39.9929
7092,35.576,164.932,39.9561
7107,35.7604,164.932,39.882
7122,35.9447,164.932,39.7719
7136,36.129,164.932,39.637
7151,36.129,164.932,39.4578
7165,36.129,164.932,39.2586
7180,36.129,164.932,39.011
7194,35.9447,164.932,38.7482
7209,35.9447,164.932,38.433
7224,35.9447,164.932,38.0832
7239,35.9447,164.932,37.6991
7254,35.7604,164.932,37.281
7269,35.9447,164.932,36.8295
7283,35.9447,164.932,36.3781
7298,35.7604,164.932,35.8628
7313,35.7604,164.932,35.3153
7328,35.7604,164.932,34.7359
7343,35.7604,164.932,34.1254
7357,35.7604,164.932,33.5278
7372,35.9447,164.932,32.8583
7387,35.9447,164.932,32.1593
7401,35.9447,164.932,31.4808
7416,36.129,164.932,30.7264
7430,35.7604,164.932,29.9974
7445,35.576,164.932,29.1902
7459,35.3917,164.932,28.4131
7474,34.6544,164.932,27.5558
7489,34.1014,164.932,26.6737
7503,33.5484,164.932,25.8287
7518,32.9954,164.932,24.9009
7533,32.8111,164.932,23.9508
7548,31.8894,164.932,22.979
7563,31.3364,164.932,21.9866
7578,30.5991,164.932,20.9744
7593,30.2304,164.932,19.9433
7607,29.1244,164.932,18.9648
7624,29.1244,164.932,17.7566
7638,28.5714,164.932,16.7462
7652,26.5438,164.932,15.7226
7666,25.6221,164.932,14.6867
7680,25.8065,164.932,13.6394
7694,24.3318,164.932,12.5813
7708,23.4101,164.932,11.5133
7725,21.7512,164.932,10.2045
7739,21.0138,164.932,9.11767
7754,19.1705,164.932,7.94533
7768,17.3272,164.932,6.84468
7783,16.9585,164.932,5.65948
7798,15.8525,164.932,4.46918
7813,14.1935,164.932,3.27486
7827,12.1659,164.932,2.15748
7842,11.2442,164.932,0.958439
7856,10.1382,164.932,-0.161469
7871,8.47926,164.932,-1.36121
7886,16.7742,164.932,-2.55972
7900,9.58525,164.932,-3.67627
7915,0.737328,164.932,-4.86936
7930,-2.76498,164.932,-6.05807
7945,-2.76498,164.932,-7.24132
7960,-4.0553,164.932,-8.41806
7974,-4.79263,164.932,-9.50953
7989,-5.34562,164.932,-10.6707
8004,-5.71429,164.932,-11.8222
8018,-6.63594,164.932,-12.8874
8033,-7.37327,164.932,-14.0174
8047,-8.29493,164.932,-15.0608
8062,-9.03226,164.932,-16.1655
8076,-9.76958,164.932,-17.1835
8091,-10.6912,164.932,-18.2593
8106,-10.6912,164.932,-19.3186
8121,-11.7972,164.932,-20.3605
8136,-12.3502,164.932,-21.3841
8151,-12.7189,164.932,-22.3884
8166,-14.3779,164.932,-23.3726
8181,-14.9309,164.932,-24.3358
8196,-15.8525,164.932,-25.2771
8210,-16.2212,164.932,-26.1351
8225,-16.5899,164.932,-27.0316
8239,-17.1429,164.932,-27.8465
8255,-17.6959,164.932,-28.7509
8269,-18.0645,164.932,-29.5182
8284,-18.4332,164.932,-30.3147
8299,-18.9862,164.932,-31.0838
8314,-19.7235,164.932,-31.825
8328,-20.4608,164.932,-32.4909
8343,-21.0138,164.932,-33.1761
8358,-21.5668,164.932,-33.8314
8373,-22.1198,164.932,-34.4563
8388,-22.4885,164.932,-35.0502
8402,-23.2258,164.932,-35.5761
8417,-23.9631,164.932,-36.1086
8431,-24.5161,164.932,-36.5762
8446,-24.7005,164.932,-37.0454
8461,-25.9908,164.932,-37.4813
8477,-27.0968,164.932,-37.9091
8492,-28.2028,164.932,-38.2749
8506,-28.9401,164.932,-38.5852
8521,-29.6774,164.932,-38.8841
8536,-30.5991,164.932,-39.1481
8550,-31.3364,164.932,-39.3626
8565,-32.0737,164.932,-39.5582
8580,-32.8111,164.932,-39.7183
8595,-33.5484,164.932,-39.8425
8610,-34.2857,164.932,-39.931
8625,-34.6544,164.932,-39.9835
8640,-35.023,164.932,-40
8655,-35.576,164.932,-39.9805
8670,-35.9447,164.932,-39.925
8684,-36.3134,164.932,-39.8408
8699,-36.4977,164.932,-39.716
8713,-36.682,164.932,-39.5672
8728,-36.682,164.932,-39.3734
8743,-36.8664,164.932,-39.1441
8758,-36.8664,164.932,-38.8796
8773,-36.8664,164.932,-38.5801
8788,-36.8664,164.932,-38.2459
8802,-36.8664,164.932,-37.903
8817,-36.8664,164.932,-37.5025
8833,-37.0507,164.932,-37.0382
8847,-37.0507,164.932,-36.6008
8862,-37.0507,164.932,-36.1003
8878,-37.0507,164.932,-35.5306
8892,-37.0507,164.932,-35.0023
8907,-36.8664,164.932,-34.4058
8921,-36.682,164.932,-33.8212
8935,-36.4977,164.932,-33.21
8948,-36.129,164.932,-32.6192
8961,-35.9447,164.932,-32.0063
8975,-35.576,164.932,-31.322
8988,-35.3917,164.932,-30.6647
9001,-35.023,164.932,-29.9866
9014,-34.8387,164.932,-29.2883
9027,-34.47,164.932,-28.5701
9040,-34.1014,164.932,-27.8327
9053,-33.5484,164.932,-27.0764
9066,-32.8111,164.932,-26.3018
9079,-32.4424,164.932,-25.5095
9093,-31.8894,164.932,-24.6369
9106,-31.3364,164.932,-23.8093
9119,-30.7834,164.932,-22.9657
9133,-30.2304,164.932,-22.0398
9145,-29.6774,164.932,-21.2324
9158,-29.3088,164.932,-20.3439
9171,-28.9401,164.932,-19.4417
9185,-28.3871,164.932,-18.4554
9198,-27.2811,164.932,-17.5266
9211,-26.9124,164.932,-16.5859
9225,-25.9908,164.932,-15.5604
9238,-24.8848,164.932,-14.5971
9251,-24.7005,164.932,-13.624
9264,-23.9631,164.932,-12.6417
9277,-22.6728,164.932,-11.6509
9290,-22.3041,164.932,-10.6521
9304,-21.5668,164.932,-9.56855
9317,-20.0922,164.932,-8.55562
9330,-19.7235,164.932,-7.53691
9344,-18.6175,164.932,-6.43416
9357,-17.5115,164.932,-5.40565
9370,-16.9585,164.932,-4.37348
9384,-15.6682,164.932,-3.25862
9397,-14.5622,164.932,-2.22109
9410,-14.3779,164.932,-1.18206
9423,-12.1659,164.932,-0.142237
9437,-11.4286,164.932,0.977666
9450,-9.40092,164.932,2.01691
9463,-8.47926,164.932,3.05479
9476,-7.18894,164.932,4.0906
9489,-6.08295,164.932,5.12365
9502,-4.42396,164.932,6.15323
9516,-3.87097,164.932,7.25735
9529,-2.94931,164.932,8.27752
9542,-0.552994,164.932,9.29209
