Time,Right_Hip,Left_Hip,U
4051,35.3917,36.5297,38.776
4074,35.3917,36.895,38.2835
4098,35.3917,36.895,37.6832
4122,35.2074,36.895,36.9961
4146,35.2074,36.895,36.2238
4169,35.2074,36.7123,35.4053
4193,35.2074,36.347,34.4714
4217,35.2074,35.6164,33.4581
4241,35.3917,34.7032,32.3677
4265,35.3917,33.79,31.2028
4288,35.2074,32.6941,30.0189
4312,34.8387,31.7808,28.7159
4336,33.7327,30.6849,27.3467
4360,32.8111,29.4064,25.9146
4384,31.7051,28.4932,24.4227
4407,30.4147,27.5799,22.9402
4431,29.8618,26.3014,21.3415
4455,28.7558,24.6575,19.6937
4479,27.4654,23.0137,18.0005
4502,26.5438,21.1872,16.3388
4526,24.5161,19.9087,14.5682
4550,21.9355,18.4475,12.7639
4574,22.1198,11.1416,10.9303
4598,17.8802,9.68036,9.0715
4621,16.0369,8.03653,7.27048
4645,14.0092,7.48858,5.37481
4669,11.7972,6.21004,3.46676
4693,9.95392,5.2968,1.55073
4717,8.29493,4.20091,-0.368876
4740,6.26728,2.19178,-2.20776
4764,4.42396,0.730595,-4.12155
4788,2.21198,-0.182648,-6.02585
4811,0.18433,-1.64384,-7.83784
4835,-2.02765,-3.83562,-9.71087
4859,-3.5023,-6.0274,-11.5615
4883,-5.16129,-8.21918,-13.3856
4907,-7.18894,-10.2283,-15.1788
4930,-8.66359,-11.5069,-16.8645
4954,-9.95392,-13.1507,-18.5854
4978,-11.4286,-14.9772,-20.2635
5002,-13.4562,-16.621,-21.8949
5025,-14.5622,-18.2648,-23.4111
5049,-5.34562,-21.3699,-24.9403
5073,-20.8295,-20.6393,-26.4121
5097,-25.4378,-22.6484,-27.8231
5120,-25.8064,-23.7443,-29.1151
5144,-26.5438,-25.3881,-30.3976
5168,-26.5438,-26.484,-31.6101
5192,-26.7281,-27.5799,-32.7498
5215,-26.7281,-28.3105,-33.7712
5239,-26.7281,-29.7717,-34.7609
5263,-26.7281,-30.6849,-35.6704
5287,-26.7281,-31.5982,-36.4978
5310,-26.7281,-32.3288,-37.2119
5334,-26.7281,-33.0594,-37.873
5358,-26.7281,-33.4247,-38.4469
5382,-27.0968,-33.79,-38.9323
5406,-28.0184,-33.9726,-39.3279
5429,-28.5714,-34.3379,-39.6221
5453,-29.3088,-34.7032,-39.8396
5477,-30.4147,-34.8858,-39.9654
5501,-30.9677,-34.8858,-39.9992
5525,-32.2581,-34.7032,-39.9408
5548,-33.5484,-34.7032,-39.7985
5572,-34.2857,-34.7032,-39.5602
5596,-35.023,-34.5205,-39.2308
5619,-35.576,-34.5205,-38.8303
5643,-35.9447,-34.5205,-38.3249
5667,-36.129,-34.3379,-37.7311
5691,-36.3134,-34.3379,-37.0505
5715,-36.3134,-34.1553,-36.2845
5738,-36.3134,-34.1553,-35.4719
5762,-36.129,-34.1553,-34.5441
5786,-35.9447,-34.1553,-33.5366
5810,-35.3917,-34.3379,-32.452
5834,-34.6544,-34.3379,-31.2925
5857,-33.9171,-34.3379,-30.1137
5881,-32.4424,-34.1553,-28.8158
5905,-31.5207,-33.0594,-27.4514
5929,-30.5991,-31.7808,-26.0239
5953,-29.4931,-30.5023,-24.5364
5976,-28.5714,-29.2237,-23.0578
6000,-27.6498,-27.5799,-21.4629
6024,-26.1751,-26.484,-19.8186
6047,-24.7005,-25.0228,-18.1999
6071,-23.2258,-23.379,-16.4699
6095,-21.7512,-21.3699,-14.7019
6119,-20.2765,-20.0913,-12.9
6143,-18.6175,-18.0822,-11.0685
6166,-16.9585,-16.4384,-9.28923
6190,-15.2995,-14.9772,-7.41174
6214,-13.8249,-12.968,-5.51718
6238,-11.7972,-10.9589,-3.60991
6261,-9.58525,-8.94977,-1.77424
6285,-7.5576,-7.30593,0.145175
6309,-5.34562,-5.6621,2.06426
6333,-3.13364,-3.83562,3.97859
6357,-0.921658,-2.19178,5.88375
6380,1.29032,-0.182648,7.69687
6404,3.5023,1.27854,9.5714
6428,5.16129,2.73973,11.4239
6451,7.18894,4.56621,13.1745
6475,8.84793,6.57534,14.9715
6499,10.5069,8.58447,16.7341
6523,12.1659,10.0457,18.458
6547,13.6406,11.8721,20.1395
6571,26.1751,11.6895,21.7745
6594,21.3825,14.7945,23.2944
6618,24.1475,17.1689,24.8278
6642,24.3318,18.4475,26.304
6666,24.5161,19.9087,27.7196
6689,25.0691,21.0046,29.0164
6713,25.4378,22.6484,30.304
6737,26.1751,24.1096,31.5219
6761,26.7281,25.7534,32.6671
6784,27.2811,26.8493,33.694
6808,29.8618,23.1963,34.6895
6832,28.7558,31.7808,35.6052
6856,28.3871,34.8858,36.4388
6880,28.7558,35.0685,37.1885
6903,28.5714,35.4338,37.8265
6927,28.7558,35.7991,38.407
6951,28.7558,35.7991,38.899
6982,29.4931,35.7991,39.4018
7008,29.8618,36.347,39.7067
7041,31.3364,36.347,39.9391
7065,32.6267,36.5297,39.999
7090,33.5484,36.5297,39.9633
7113,34.47,36.5297,39.8423
7139,35.2074,36.5297,39.604
7161,35.576,36.5297,39.3187
7183,35.7604,36.5297,38.9573
7205,35.9447,36.5297,38.5205
7227,35.9447,36.7123,38.0091
7249,35.7604,36.895,37.4241
7271,35.7604,36.895,36.7667
7293,35.576,36.895,36.0382
7315,35.576,36.895,35.2398
7337,35.576,36.7123,34.3733
7359,35.7604,35.9817,33.4402
7381,35.9447,35.2511,32.4424
7402,35.9447,34.5205,31.4314
7424,35.7604,33.6073,30.3127
7446,35.023,32.5114,29.1354
7468,33.917,31.5982,27.9017
7490,32.9954,30.5023,26.614
7512,32.4424,29.2237,25.2748
7534,31.3364,28.4932,23.8866
7556,30.2304,27.5799,22.4522
7578,29.6774,26.3014,20.9744
7600,28.5714,24.6575,19.4559
7622,27.2811,23.1963,17.8998
7644,26.3594,21.5525,16.3091
7666,24.7005,20.274,14.6867
7688,22.6728,18.9954,13.036
7710,21.3825,17.3516,11.36
7732,19.5392,15.8904,9.66202
7753,17.8802,13.8813,8.02372
7775,16.2212,12.6027,6.29229
7797,14.1935,10.5936,4.54867
7820,11.9816,9.13242,2.71644
7844,10.5069,7.48858,0.798478
7868,8.47926,5.84475,-1.12132
7891,6.82028,3.83562,-2.95876
7915,4.6083,1.27854,-4.86936
7940,2.58065,-0.365295,-6.84757
7963,0.368664,-1.82648,-8.65253
7987,-2.76498,-3.65297,-10.5164
8011,-4.6083,-5.6621,-12.356
8035,-6.26728,-8.21918,-14.1672
8058,-8.29493,-10.2283,-15.8723
8082,-9.40092,-12.0548,-17.6157
8106,-10.6912,-13.6986,-19.3186
8130,-12.1659,-15.7078,-20.9769
8154,-13.8249,-17.3516,-22.5869
8177,-15.1152,-18.9954,-24.0811
8201,-16.4055,-20.4566,-25.5858
8225,-17.5115,-21.7352,-27.0316
8249,-18.8018,-23.1963,-28.4152
8273,-20.0922,-24.8402,-29.7333
8296,-21.5668,-26.1187,-30.9322
8320,-22.4885,-27.032,-32.1134
8344,-23.9631,-28.1279,-33.2207
8368,-25.6221,-28.8584,-34.2515
8392,-26.3594,-29.4064,-35.2033
8415,-27.6498,-29.9543,-36.0394
8439,-28.0184,-30.6849,-36.8306
8463,-28.5714,-31.5982,-37.5369
8487,-28.9401,-32.5114,-38.1568
8510,-29.3088,-33.242,-38.6683
8534,-30.0461,-33.79,-39.1149
8558,-30.7834,-34.3379,-39.4714
8582,-31.1521,-34.8858,-39.7369
8605,-32.2581,-34.8858,-39.9055
8629,-33.5484,-34.7032,-39.9914
8653,-34.2857,-34.7032,-39.9852
8677,-34.8387,-34.7032,-39.8868
8701,-35.3917,-34.7032,-39.6966
8724,-35.9447,-34.5205,-39.4285
8748,-36.3134,-34.5205,-39.0598
8772,-36.4977,-34.5205,-38.6012
8796,-36.4977,-34.3379,-38.0536
8820,-36.682,-34.3379,-37.4184
8844,-36.8664,-34.3379,-36.6969
8867,-36.8664,-34.3379,-35.9262
8891,-36.682,-34.3379,-35.041
8915,-36.4977,-34.1553,-34.075
8939,-35.7604,-34.1553,-33.0306
8962,-35.2074,-34.3379,-31.9582
8986,-34.6544,-34.5205,-30.7672
9010,-33.7327,-34.7032,-29.5053
9034,-32.2581,-33.6073,-28.1754
9057,-31.1521,-32.3288,-26.84
9081,-30.2304,-31.0502,-25.386
9105,-29.1244,-29.589,-23.8736
9129,-28.2028,-28.6758,-22.3061
9152,-26.9124,-27.3973,-20.7557
9176,-25.4378,-26.1187,-19.0912
9200,-24.1475,-24.6575,-17.3826
9224,-22.6728,-22.8311,-15.634
9248,-21.1982,-20.8219,-13.8494
9271,-19.1705,-19.5434,-12.1092
9295,-17.8802,-17.3516,-10.2661
9319,-15.8525,-15.8904,-8.39926
9343,-14.3779,-13.8813,-6.51311
9367,-12.7189,-12.0548,-4.61196
9390,-10.3226,-10.0457,-2.77999
9414,-8.29493,-8.03653,-0.86217
9438,-5.89862,-6.57534,1.05764
9462,-3.68663,-4.56621,2.97501
9485,-1.65899,-3.10502,4.80612
9509,0.737328,-1.09589,6.70595
9533,2.58065,0.730595,8.59032
9557,4.42396,2.00913,10.4549
9580,6.26728,3.65297,12.2193
9604,8.1106,5.6621,14.0327
9628,9.76958,7.67123,15.8138
9652,11.4286,9.49772,17.5585
9676,13.0876,10.7763,19.2628
9699,15.1152,12.6027,20.8544
9723,26.5438,12.2374,22.4682
9747,22.1198,15.7078,24.0302
9771,25.0691,18.0822,25.5368
9794,25.2535,19.3607,26.9255
9818,25.4378,20.4566,28.3138
9842,25.8065,21.7352,29.6369
9866,25.9908,23.1963,30.8918
9890,26.1751,24.8402,32.0754
9913,26.7281,26.484,33.1405
9937,27.6498,27.7626,34.177
9961,30.2304,26.8493,35.1349
9985,30.0461,23.9269,36.0118
10008,29.4931,28.3105,36.7743
10032,29.8618,30.8676,37.487
10056,29.4931,31.9635,38.1134
10080,29.8618,32.5114,38.652
10104,30.2304,33.242,39.1015
10127,31.5207,33.9726,39.4478
10151,32.6267,35.0685,39.7202
10175,33.5484,35.6164,39.9011
10199,34.2857,36.347,39.99
10222,35.023,36.5297,39.9888
10246,35.576,36.5297,39.8974
10270,35.9447,36.5297,39.714
10294,36.3134,36.5297,39.4392
10318,36.3134,36.5297,39.0735
10341,36.129,36.7123,38.6386
10365,36.129,36.7123,38.0976
10389,36.129,36.895,37.4689
10413,35.9447,36.895,36.7539
10436,35.7604,37.0776,35.9892
10460,35.9447,36.7123,35.1101
10484,36.129,36.1644,34.1501
10508,36.129,35.4338,33.1114
10531,36.129,34.5205,32.0444
10555,35.7604,33.4247,30.8588
10579,35.7604,32.5114,29.6021
10603,34.47,31.5982,28.2772
10627,33.3641,30.3196,26.8872
10650,32.6267,29.0411,25.4969
10674,31.3364,28.1279,23.9887
10698,30.0461,27.032,22.4253
10722,29.3088,25.7534,20.8102
10745,28.3871,24.1096,19.2173
10769,26.7281,22.4658,17.5119
10793,25.6221,20.8219,15.7662
10817,23.5945,19.5434,13.9842
10840,21.7512,18.0822,12.2461
10864,20.2765,16.4384,10.4049
10888,18.2488,14.4292,8.5397
10912,16.7742,12.4201,6.65485
10936,14.3779,10.411,4.75467
10959,12.1659,8.94977,2.92333
10983,10.6912,7.30593,1.00584
11007,8.6636,5.84475,-0.913977
11031,6.82028,4.01826,-2.83169
11054,4.97696,1.64384,-4.66343
11078,2.58065,0,-6.56423
11102,0.737328,-2.00913,-8.44991
11126,-2.21198,-3.83562,-10.3161
11149,-3.87097,-6.0274,-12.0823
11173,-5.89862,-8.03653,-13.898
11197,-7.74194,-9.86301,-15.6817
11221,-9.21659,-11.3242,-17.4293
11244,-10.5069,-13.1507,-19.0664
11268,-11.9816,-15.1598,-20.7316
11292,-13.8249,-16.8037,-22.3491
11316,-14.9309,-18.6301,-23.9151
11339,-4.79263,-21.5525,-25.3642
11363,-21.1982,-21.0046,-26.8191
11387,-26.3594,-22.6484,-28.2121
11411,-26.9124,-24.1096,-29.5402
11434,-26.9124,-25.5708,-30.7492
11458,-26.7281,-26.6667,-31.9413
11482,-26.5438,-27.7626,-33.0598
11506,-26.7281,-28.6758,-34.1021
11529,-26.1751,-29.4064,-35.0274
11553,-27.6498,-29.7717,-35.9138
11577,-28.3871,-30.5023,-36.7175
11601,-28.7558,-31.2329,-37.4366
11625,-29.1244,-32.1461,-38.0695
11648,-29.4931,-33.0594,-38.5938
11672,-30.4147,-33.79,-39.0538
11696,-30.7834,-34.3379,-39.4238
11720,-32.0737,-34.7032,-39.703
11743,-33.1797,-34.7032,-39.8847
11767,-34.1014,-34.8858,-39.9844
11791,-34.8387,-34.8858,-39.992
11815,-35.576,-34.7032,-39.9074
11838,-36.129,-34.7032,-39.7401
11862,-36.682,-34.7032,-39.4759
11886,-36.682,-34.5205,-39.1208
11910,-36.8664,-34.5205,-38.6755
11933,-37.0507,-34.3379,-38.1652
11957,-37.0507,-34.3379,-37.5466
11981,-37.0507,-34.1553,-36.8416
12005,-37.0507,-34.1553,-36.0517
12029,-36.8664,-34.3379,-35.1787
12053,-36.682,-34.1553,-34.2247
12076,-35.9447,-34.1553,-33.2364
12100,-35.3917,-34.3379,-32.1302
12124,-34.47,-34.5205,-30.95
12148,-33.5484,-34.5205,-29.6986
12171,-32.2581,-33.6073,-28.435
12195,-31.1521,-32.6941,-27.0524
12219,-30.2304,-30.6849,-25.6075
12243,-29.1244,-29.589,-24.1036
12267,-28.3871,-28.6758,-22.5441
12290,-26.9124,-27.3973,-21.0009
12315,-25.0691,-26.484,-19.2732
12339,-24.1475,-24.6575,-17.5692
12363,-22.3041,-22.8311,-15.8247
12386,-21.0138,-21.1872,-14.1187
12410,-19.5392,-19.726,-12.3067
12434,-18.0645,-17.5342,-10.4664
12458,-16.4055,-16.0731,-8.60193
12481,-14.9309,-14.2466,-6.79651
12505,-13.0876,-12.2374,-4.89733
12529,-10.5069,-10.5936,-2.98687
12553,-8.66359,-7.85388,-1.06952
12576,-6.63594,-6.0274,0.770303
12600,-4.42396,-4.56621,2.68832
12624,-2.39631,-3.10502,4.60015
12648,0,-1.09589,6.50138
12671,2.02765,0.730595,8.3094
12695,4.0553,1.82648,10.1772
12719,5.71429,3.47032,12.0216
12743,7.74194,5.47945,13.8383
12766,9.40092,7.48858,15.5494
12791,11.0599,9.13242,17.3719
12814,12.3502,10.7763,19.0104
12838,14.3779,12.6027,20.6771
12862,16.0369,13.6986,22.2963
12886,17.5115,15.7078,23.864
12910,18.8018,17.5342,25.3768
12933,20.2765,19.1781,26.7718
12957,21.3825,20.6393,28.167
12981,22.4885,22.1005,29.4972
13005,23.9631,23.379,30.7596
13029,25.4378,25.0228,31.9511
13052,26.3594,26.3014,33.0239
13076,26.7281,27.2146,34.0688
13100,27.4654,28.3105,35.0352
13124,27.8341,29.2237,35.921
13147,28.0184,29.9543,36.6922
13171,28.0184,30.6849,37.4142
13195,28.2028,31.2329,38.0499
13219,28.2028,31.7808,38.5981
13242,28.2028,32.5114,39.0399
13266,28.7558,33.4247,39.4129
13290,29.6774,34.1553,39.6952
13314,30.4147,35.2511,39.8859
13337,31.5207,35.9817,39.9826
13361,32.8111,36.5297,39.9932
13385,33.5484,36.5297,39.9117
13409,34.2857,36.5297,39.7383
13433,35.023,36.7123,39.4733
13456,35.3917,36.5297,39.134
13480,35.3917,36.7123,38.6917
13504,35.3917,36.895,38.1603
13528,35.2074,36.895,37.541
13551,35.2074,36.895,36.8663
13575,35.2074,36.895,36.0792
13599,35.2074,36.895,35.209
13623,36.8664,34.1553,34.2576
13647,35.576,33.79,33.2273
13670,35.3917,32.6941,32.1681
13694,35.3917,32.1461,30.9904
13718,34.6544,31.7808,29.7412
13742,33.917,30.8676,28.4235
13765,32.9954,30.137,27.0993
13789,32.4424,29.0411,25.6564
13813,31.3364,28.3105,24.1544
13837,30.0461,27.3973,22.5967
13860,29.4931,26.1187,21.0551
13884,28.3871,24.6575,19.399
13908,26.9124,22.8311,17.6982
13932,25.8065,21.0046,15.9566
13955,23.9631,19.9087,14.2531
13979,21.9355,18.2648,12.4434
14003,20.6452,16.621,10.605
14027,18.4332,14.7945,8.74222
14050,16.7742,12.968,6.93809
14074,14.7465,11.1416,5.03992
14098,12.1659,9.49772,3.13015
14122,10.6912,7.67123,1.21317
14146,8.84793,6.21004,-0.706608
14169,18.4332,2.92237,-2.54492
14193,0.737328,2.37443,-4.45737
14217,-4.79263,0.365295,-6.35954
14240,-5.34562,-1.09589,-8.16877
14264,-6.82028,-3.28767,-10.0382
14288,-7.37327,-5.2968,-11.8845
14312,-8.1106,-7.12329,-13.7034
14336,-8.84793,-9.31507,-15.4907
14359,-9.76958,-11.1416,-17.1701
14383,-10.8756,-12.968,-18.8838
14407,-12.3502,-14.9772,-20.554
14431,-13.8249,-16.621,-22.1768
14454,-15.1152,-18.4475,-23.6841
14478,-16.0369,-19.9087,-25.2035
14502,-17.3272,-21.1872,-26.6648
14526,-18.6175,-22.6484,-28.0647
14550,-20.0922,-24.2922,-29.4
14573,-21.3825,-25.7534,-30.6161
14597,-22.4885,-26.8493,-31.816
14621,-23.9631,-27.7626,-32.9426
14645,-25.0691,-28.4931,-33.9933
14668,-26.3594,-29.0411,-34.9268
14692,-27.8341,-29.589,-35.822
14716,-28.3871,-30.3196,-36.6347
14740,-28.7558,-31.0502,-37.3631
14763,-29.1244,-31.7808,-37.9803
14787,-29.4931,-32.6941,-38.5388
14811,-30.4147,-33.4247,-39.0084
14835,-30.9677,-33.79,-39.3882
14858,-32.0737,-34.1553,-39.667
14882,-33.1797,-34.7032,-39.8684
14906,-34.1014,-34.7032,-39.9781
14930,-34.8387,-34.7032,-39.9956
14954,-35.576,-34.7032,-39.921
14977,-36.129,-34.7032,-39.7632
15001,-36.4977,-34.5205,-39.5088
15025,-36.682,-34.5205,-39.1635
15049,-36.8664,-34.5205,-38.7279
15073,-36.8664,-34.5205,-38.2032
15096,-36.682,-34.3379,-37.6177
15120,-37.0507,-34.3379,-36.9219
15144,-37.0507,-34.1553,-36.141
15168,-36.8664,-34.3379,-35.2769
15192,-36.682,-34.1553,-34.3316
15215,-34.47,-35.6164,-33.3514
15239,-35.023,-37.0776,-32.2533
15263,-34.6544,-34.8858,-31.081
15287,-34.1014,-33.6073,-29.8371
15311,-32.8111,-32.5114,-28.5245
15334,-31.7051,-31.4155,-27.2048
15358,-30.5991,-30.5023,-25.7665
15382,-29.3088,-29.4064,-24.2688
15406,-28.3871,-28.6758,-22.7152
15430,-27.0968,-27.3973,-21.1092
15455,-25.6221,-26.3014,-19.3847
15479,-24.3318,-24.8402,-17.6836
15503,-22.8571,-23.0137,-15.9417
15526,-21.3825,-21.0046,-14.2379
15550,-19.7235,-19.726,-12.4279
15574,-18.0645,-17.7169,-10.5893
15598,-16.2212,-16.0731,-8.72632
15621,-14.9309,-14.2466,-6.92204
15645,-13.2719,-12.4201,-5.02376
15669,-11.0599,-10.411,-3.11391
15693,-9.03226,-8.40182,-1.19688
15716,-7.00461,-6.75799,0.642911
15740,-4.79263,-4.93151,2.56119
15764,-2.76498,-3.28767,4.47356
15787,-0.368664,-1.46119,6.29664
15811,1.65899,0.365295,8.18472
15835,3.87097,1.64384,10.0539
15859,5.52995,3.28767,11.9
15882,7.5576,5.2968,13.6435
15906,9.21659,7.12329,15.432
15930,10.8756,9.13242,17.1849
15954,12.3502,10.5936,18.8982
15978,14.1935,12.2374,20.568
16001,15.8525,13.516,22.1238
16025,17.5115,15.3425,23.6973
16049,18.8018,17.3516,25.2162
16073,20.2765,18.9954,26.677
16096,21.3825,20.274,28.0193
16120,22.4885,21.1872,29.3568
16144,24.1475,22.8311,30.6266
16168,25.4378,24.4749,31.8258
16192,26.5438,26.1187,32.9518
16215,26.7281,27.7626,33.9597
16239,26.9124,28.3105,34.9347
16263,27.0968,28.6758,35.8293
16287,27.0968,29.2237,36.6413
16310,27.0968,29.7717,37.3403
16334,27.0968,30.5023,37.9855
16358,27.2811,31.2329,38.5431
16382,27.2811,31.9635,39.012
16406,27.6498,32.6941,39.391
16430,29.1244,33.9726,39.6793
16453,30.2304,35.0685,39.8697
16477,31.3364,35.9817,39.9786
16501,32.6267,36.5297,39.9953
16525,33.5484,36.5297,39.9199
16549,34.2857,36.7123,39.7526
16572,34.8387,36.7123,39.5063
16596,35.3917,36.7123,39.1602
16620,35.3917,36.7123,38.7239
16644,35.3917,36.895,38.1983
16667,35.2074,36.895,37.6121
16691,35.2074,36.895,36.9156
16715,35.023,37.0776,36.134
16739,35.023,37.0776,35.2692
16763,35.023,36.7123,34.3232
16786,35.2074,35.9817,33.3424
16810,35.3917,35.0685,32.2437
16834,35.023,33.79,31.0708
16858,34.47,32.8767,29.8263
16881,33.7327,31.9635,28.5691
16905,32.9954,30.6849,27.1929
16929,32.4424,29.4064,25.754
16953,31.5207,28.4932,24.2558
16976,30.2304,27.5799,22.7676
17000,29.4931,26.1187,21.1633
17024,28.7558,24.6575,19.5103
17048,27.0968,23.0137,17.8124
17071,25.9908,21.1872,16.1466
17095,24.1475,19.9087,14.3721
17119,22.1198,18.2648,12.5644
17143,20.8295,16.621,10.7278
17167,18.6175,14.7945,8.86651
17190,16.9585,13.1507,7.06353
17214,15.1152,11.3242,5.1663
17238,12.7189,9.31507,3.25716
17262,11.2442,7.48858,1.34052
17285,9.21659,5.47945,-0.499219
17309,7.18894,3.83562,-2.41776
17333,5.16129,1.64384,-4.33073
17357,2.94931,0.182648,-6.23372
17380,0.921658,-1.46119,-8.044
17404,-1.84332,-3.10502,-9.91479
