Time,Right_Hip,Left_Hip,U
12003,-37.0507,0,-36.1207
12027,-37.0507,0,-35.2546
12051,-36.8664,0,-34.3072
12075,-36.4977,0,-33.2808
12100,-35.7604,0,-32.1302
12123,-35.023,0,-31.0007
12147,-34.2857,-0.182648,-29.7521
12171,-33.1797,-0.182648,-28.435
12196,-31.8894,-0.182648,-26.9934
12220,-30.7834,-0.182648,-25.546
12244,-29.6774,-0.182648,-24.0397
12268,-28.5714,-0.182648,-22.478
12292,-27.4654,-0.182648,-20.8645
12317,-25.9908,-0.182648,-19.1328
12341,-24.5161,-0.182648,-17.4253
12365,-22.8571,-0.182648,-15.6777
12390,-21.3825,-0.182648,-13.8189
12414,-19.9078,-0.182648,-12.0019
12437,-18.0645,-0.182648,-10.2346
12461,-16.4055,-0.365295,-8.36739
12486,-14.5622,-0.365295,-6.402
12509,-12.5346,-0.182648,-4.57959
12533,-10.3226,-0.182648,-2.66767
12557,-7.92627,-0.365295,-0.749605
12581,-6.45161,-0.182648,1.17018
12605,-3.68663,-0.182648,3.08728
12629,-1.65899,-0.182648,4.99726
12653,0.552994,-0.182648,6.89573
12677,2.39631,-0.365295,8.77832
12701,4.6083,-0.182648,10.6407
12726,6.63594,-0.182648,12.5545
12750,8.29493,-0.182648,14.3623
12773,9.95392,-0.182648,16.0638
12797,11.4286,-0.182648,17.803
12821,12.9032,-0.182648,19.5012
12846,14.7465,-0.182648,21.2223
12870,16.5899,-0.182648,22.8247
12894,17.6959,-0.182648,24.3746
12918,19.1705,-0.182648,25.8683
12942,20.6452,-0.182648,27.3024
12966,21.5668,-0.182648,28.6736
12990,22.8571,-0.182648,29.9787
13014,24.5161,-0.182648,31.2148
13038,25.9908,-0.182648,32.379
13062,26.5438,-0.182648,33.4686
13086,27.6498,-0.182648,34.4812
13110,28.7558,-0.182648,35.4142
13134,28.9401,-0.182648,36.2657
13158,29.3088,-0.182648,37.0337
13182,29.3088,-0.182648,37.7164
13207,29.4931,-0.182648,38.335
13231,29.4931,-0.365295,38.8389
13258,29.8618,-0.182648,39.2987
13282,30.5991,-0.182648,39.6112
13306,31.8894,-0.182648,39.8325
13330,32.8111,-0.182648,39.9621
13353,33.7327,-0.182648,39.9999
13378,34.47,-0.182648,39.945
13401,35.2074,-0.182648,39.8063
13425,35.576,-0.182648,39.5717
13449,35.9447,0,39.2461
13473,36.129,0,38.83
13497,36.129,0,38.3245
13521,35.9447,0,37.7307
13545,35.9447,0,37.0499
13568,35.7604,0,36.3175
13593,35.7604,0,35.4342
13616,35.7604,0,34.5433
13641,35.7604,0,33.4922
13665,35.9447,0,32.4043
13690,35.9447,-0.182648,31.1917
13714,35.2074,-0.182648,29.9542
13738,34.2857,-0.182648,28.6478
13762,33.1797,-0.182648,27.2753
13786,32.2581,-0.182648,25.84
13810,31.1521,-0.182648,24.3452
13834,30.0461,-0.182648,22.7943
13857,29.3088,-0.182648,21.2588
13882,28.3871,-0.182648,19.5387
13906,26.7281,-0.182648,17.8415
13931,25.6221,-0.182648,16.0299
13955,23.5945,-0.182648,14.2531
13979,21.5668,-0.182648,12.4434
14003,20.2765,-0.365295,10.605
14027,18.0645,-0.182648,8.74222
14051,16.4055,-0.182648,6.85928
14075,14.1935,-0.182648,4.96055
14099,11.7972,-0.182648,3.05039
14123,10.1382,-0.182648,1.1332
14146,7.92627,-0.182648,-0.706608
14171,5.89862,-0.182648,-2.70458
14196,3.87097,-0.182648,-4.69579
14220,1.47466,-0.182648,-6.59637
14244,-0.921658,-0.182648,-8.48176
14272,-2.94931,-0.182648,-10.6564
14297,-4.42396,-0.182648,-12.57
14320,-7.00461,-0.182648,-14.3029
14345,-9.03226,-0.182648,-16.152
14370,-9.95392,-0.182648,-17.9607
14394,-11.2442,-0.182648,-19.6549
14418,-12.9032,-0.182648,-21.3039
14442,-14.5622,-0.182648,-22.9038
14466,-15.8525,-0.182648,-24.4509
14490,-16.9585,-0.182648,-25.9416
14514,-18.2488,-0.182648,-27.3727
14538,-19.9078,-0.182648,-28.7406
14562,-21.1982,-0.182648,-30.0424
14586,-22.3041,-0.182648,-31.275
14610,-23.5945,-0.182648,-32.4355
14633,-24.8848,-0.182648,-33.4776
14658,-26.7281,-0.182648,-34.5299
14681,-27.2811,-0.182648,-35.4218
14705,-28.0184,-0.182648,-36.2726
14729,-28.3871,-0.182648,-37.0399
14753,-28.9401,-0.182648,-37.7218
14777,-29.3088,-0.182648,-38.3168
14801,-29.6774,-0.182648,-38.8236
14826,-30.5991,-0.182648,-39.2563
14849,-31.1521,-0.182648,-39.5678
14873,-32.4424,-0.182648,-39.8036
14897,-33.7327,-0.182648,-39.9477
14921,-34.47,-0.182648,-39.9998
14945,-35.2074,0,-39.9597
14970,-36.129,0,-39.8201
14994,-36.4977,0,-39.5925
15018,-36.682,0,-39.2736
15041,-36.682,0,-38.8831
15066,-36.8664,0,-38.3654
15090,-37.0507,0,-37.7781
15114,-37.0507,0,-37.1039
15138,-37.0507,0,-36.3441
15162,-37.0507,0,-35.5007
15186,-36.682,0,-34.5754
15210,-36.3134,0,-33.5705
15234,-35.7604,0,-32.4883
15258,-35.023,0,-31.3312
15282,-34.2857,-0.182648,-30.102
15307,-33.1797,-0.182648,-28.7479
15331,-32.0737,-0.182648,-27.3803
15355,-30.9677,-0.182648,-25.9496
15379,-20.2765,-1.64384,-24.4591
15403,-24.5161,-0.365295,-22.9123
15427,-22.3041,0.547947,-21.3127
15450,-22.3041,-0.182648,-19.7336
15474,-21.9355,-0.182648,-18.0415
15498,-21.9355,-0.182648,-16.3077
15522,-21.0138,-0.182648,-14.5364
15546,-19.1705,-0.182648,-12.7317
15570,-17.8802,-0.182648,-10.8975
15594,-16.7742,-0.365295,-9.03833
15618,-15.2995,-0.182648,-7.15829
15642,-13.6406,-0.182648,-5.26177
15666,-11.0599,-0.182648,-3.35312
15690,-9.21659,-0.182648,-1.43675
15714,-7.00461,-0.182648,0.482927
15738,-5.16129,-0.182648,2.40149
15761,-3.13364,-0.182648,4.23499
15786,-0.921658,-0.182648,6.21762
15810,1.47466,-0.182648,8.1064
15834,3.5023,-0.182648,9.9765
15858,5.34562,-0.182648,11.8236
15882,7.18894,-0.182648,13.6435
15906,9.03226,-0.182648,15.432
15931,10.6912,-0.182648,17.2571
15955,11.9816,-0.182648,18.9686
15978,14.0092,-0.182648,20.568
16002,15.8525,-0.182648,22.1904
16026,17.3272,-0.182648,23.7617
16050,18.6175,-0.182648,25.2782
16074,20.2765,-0.182648,26.7365
16098,21.3825,-0.182648,28.1333
16122,22.6728,-0.365295,29.4652
16146,24.5161,-0.182648,30.7292
16170,25.6221,-0.182648,31.9225
16193,26.7281,-0.182648,32.9971
16218,27.8341,-0.182648,34.0859
16242,28.5714,-0.182648,35.051
16266,28.9401,-0.182648,35.9353
16290,29.3088,-0.182648,36.7369
16314,29.3088,-0.182648,37.4538
16337,29.3088,-0.182648,38.06
16361,29.3088,-0.182648,38.6066
16385,29.4931,-0.365295,39.0643
16410,29.8618,-0.365295,39.4454
16433,30.5991,-0.182648,39.7089
16457,32.0737,-0.182648,39.8943
16481,32.9954,-0.182648,39.9878
16506,33.917,-0.182648,39.9872
16531,34.8387,-0.182648,39.8867
16555,35.576,-0.182648,39.6964
16578,35.7604,0,39.4283
16602,36.129,0,39.0595
16626,35.9447,0,38.6008
16650,35.9447,0,38.0532
16674,35.9447,0,37.4178
16698,35.9447,0,36.6964
16721,35.7604,0,35.9256
16745,35.7604,0,35.0403
16769,35.9447,0,34.0743
16794,35.9447,0,32.9846
16818,35.7604,0,31.8608
16842,35.3917,-0.182648,30.6637
16866,34.8387,-0.182648,29.396
16890,33.7327,-0.182648,28.0605
16914,32.8111,-0.182648,26.6604
16938,31.8894,-0.182648,25.1989
16962,30.5991,-0.182648,23.6794
16986,29.6774,-0.182648,22.1053
17010,38.5253,-2.00913,20.4803
17034,27.2811,0.365295,18.8081
17058,18.4332,-0.182648,17.0925
17082,18.2488,0.182648,15.3376
17107,17.1429,0.182648,13.4721
17130,17.1429,0,11.726
17154,16.0369,-0.182648,9.87752
17178,14.9309,-0.182648,8.00632
17202,12.9032,-0.182648,6.11667
17226,11.4286,-0.182648,4.21294
17250,10.1382,-0.182648,2.2995
17274,8.1106,-0.182648,0.380762
17298,6.45161,-0.182648,-1.53885
17323,4.42396,-0.182648,-3.53462
17347,2.39631,-0.182648,-5.4423
17372,0.368664,-0.182648,-7.41607
17396,-2.21198,-0.182648,-9.29352
17420,-3.5023,-0.182648,-11.1496
17444,-4.97696,-0.182648,-12.9799
