Time,Left,Right
1604805972230,106.524,96.4994
1604805972250,111.261,93.3048
1604805972270,115.337,89.7797
1604805972290,119.523,86.5851
1604805972310,123.378,83.6108
1604805972329,127.674,80.306
1604805972349,131.86,77.1114
1604805972370,135.936,73.6965
1604805972390,140.233,70.1714
1604805972411,144.308,66.7564
1604805972431,148.384,63.011
1604805972452,152.35,59.1554
1604805972472,156.977,55.2999
1604805972491,159.951,51.7748
1604805972511,161.714,46.9278
1604805972531,159.18,41.1995
1604805972551,174.492,44.7246
1604805972591,162.705,59.0453
1604805972612,170.526,56.9523
1604805972632,175.263,55.7405
1604805972653,177.026,54.1983
1604805972672,177.246,53.4272
1604805972692,175.263,50.7834
1604805972712,168.764,45.8262
1604805972732,162.375,42.3011
1604805972752,156.756,41.8605
1604805972772,151.359,42.7417
1604805972793,146.732,45.3856
1604805972814,142.105,47.6989
1604805972834,138.14,50.6732
1604805972854,133.953,54.4186
1604805972874,129.547,57.9437
1604805972893,125.912,61.2485
1604805972913,121.616,64.4431
1604805972933,117.98,67.3072
1604805972954,113.244,71.0526
1604805972974,108.947,74.6879
1604805972995,105.202,77.8825
1604805973015,100.685,81.7381
1604805973036,95.3978,84.9327
1604805973056,90.8813,88.1273
1604805973076,86.2546,91.3219
1604805973096,82.7295,94.9572
1604805973116,78.213,98.1518
1604805973136,74.0269,101.677
1604805973156,69.951,104.871
1604805973175,66.6463,108.286
1604805973194,62.3501,111.591
1604805973213,59.0453,115.006
1604805973232,55.41,118.421
1604805973250,51.5545,121.395
1604805973269,48.0294,124.59
1604805973288,45.2754,127.674
1604805973307,41.1995,131.089
1604805973326,37.3439,134.174
1604805973345,33.3782,137.479
1604805973364,26.8788,140.233
1604805973382,26.6585,143.097
1604805973401,23.3537,140.453
1604805973420,26.7687,150.808
1604805973442,16.634,154.443
1604805973461,17.0747,157.858
1604805973480,14.8715,159.51
1604805973499,12.5581,158.739
1604805973518,16.3035,160.171
1604805973537,17.8458,162.264
1604805973556,14.1004,163.035
1604805973574,12.8886,170.196
1604805973612,47.5887,160.171
1604805973631,47.1481,169.094
1604805973650,46.5973,177.356
1604805973669,42.9621,179.559
1604805973688,39.6573,180.33
1604805973707,38.0049,175.483
1604805973725,37.6744,169.976
1604805973744,38.5557,165.129
1604805973763,40.4284,160.612
1604805973782,42.6316,156.316
1604805973801,45.716,152.46
1604805973820,48.8005,148.605
1604805973839,51.7748,144.529
1604805973858,54.8592,140.673
1604805973878,58.825,136.707
1604805973898,62.3501,133.072
1604805973917,66.2056,129.106
1604805973937,70.2815,125.692
1604805973957,73.9168,122.717
1604805973978,77.9927,119.412
1604805973998,81.9584,115.998
1604805974018,86.0343,112.693
1604805974039,90.661,108.727
1604805974059,95.0673,105.422
1604805974079,99.4737,101.677
1604805974098,103.66,98.4823
1604805974118,108.066,95.1775
1604805974138,112.583,91.7625
1604805974158,116.879,88.5679
1604805974178,120.955,85.4835
1604805974199,125.581,81.9584
1604805974219,129.437,78.5435
1604805974240,133.843,75.3488
1604805974260,138.14,71.7136
1604805974280,141.665,68.2987
1604805974299,145.741,64.7736
1604805974319,149.816,61.1383
1604805974339,154.333,57.8335
1604805974359,158.409,54.1983
1604805974379,159.731,50.3427
1604805974400,164.027,45.4957
1604805974420,174.712,37.5643
1604805974461,162.925,61.5789
1604805974480,169.425,59.7062
1604805974500,175.373,58.2742
1604805974520,177.246,57.6132
1604805974540,177.246,56.8421
1604805974560,175.924,53.6475
1604805974580,169.094,48.47
1604805974600,162.815,45.8262
1604805974621,157.307,45.6059
1604805974641,151.359,46.7075
1604805974662,147.173,49.5716
1604805974681,142.987,52.5459
1604805974701,138.69,55.5202
1604805974721,134.394,58.2742
1604805974741,130.318,61.4688
1604805974761,126.242,64.7736
1604805974781,121.946,68.4088
1604805974802,117.98,72.0441
1604805974822,113.244,75.459
1604805974843,108.837,78.6536
1604805974863,104.431,82.0685
1604805974883,100.135,85.3733
1604805974903,95.508,88.8984
1604805974923,90.8813,91.9829
1604805974943,86.5851,95.6181
1604805974962,82.6193,98.9229
1604805974982,78.3231,102.118
1604805975002,74.5777,105.532
1604805975022,70.1714,109.168
1604805975041,66.2056,112.252
1604805975062,62.1297,115.998
1604805975082,57.6132,119.302
1604805975103,53.6475,122.717
1604805975123,49.4614,126.022
1604805975144,45.4957,129.547
1604805975164,41.53,133.072
1604805975184,37.7846,136.597
1604805975203,33.8188,140.122
1604805975223,26.6585,143.427
1604805975243,26.989,146.181
1604805975263,20.049,149.927
1604805975284,29.5226,155.104
1604805975304,16.634,157.748
1604805975325,15.4223,160.502
1604805975345,12.6683,159.621
1604805975365,15.6426,161.603
1604805975385,12.6683,154.223
1604805975405,15.6426,175.043
1604805975444,48.2497,158.188
1604805975464,47.9192,165.239
1604805975484,47.4786,175.043
1604805975505,44.0636,179.229
1604805975525,39.9878,180.22
1604805975546,38.3354,176.144
1604805975566,37.7846,170.196
1604805975586,38.6659,164.908
1604805975605,41.4198,160.502
1604805975625,43.8433,155.985
1604805975645,46.9278,151.689
1604805975665,49.7919,147.723
1604805975686,53.2069,143.427
1604805975706,57.2827,139.131
1604805975726,61.0282,135.275
1604805975747,64.6634,130.869
1604805975767,68.8494,127.344
1604805975787,72.4847,123.819
1604805975807,76.6707,120.734
1604805975826,80.4162,117.87
1604805975846,84.492,114.345
1604805975866,88.7882,111.04
1604805975886,93.3048,107.405
1604805975907,97.7111,103.66
1604805975927,102.338,100.024
1604805975948,106.965,96.7197
1604805975968,111.261,93.1946
1604805975988,115.337,90
1604805976007,119.523,86.6952
1604805976027,123.819,83.5006
1604805976048,128.115,80.1958
1604805976068,132.191,76.8911
1604805976088,136.157,73.4761
1604805976108,140.233,70.1714
1604805976128,144.198,66.4259
1604805976148,148.494,62.6805
1604805976168,152.57,59.3758
1604805976187,156.536,55.7405
1604805976206,160.061,52.1053
1604805976225,161.714,47.8091
1604805976244,156.095,44.284
1604805976263,161.163,40.4284
1604805976282,170.416,44.8348
1604805976319,164.908,58.2742
1604805976338,173.941,56.4015
1604805976357,177.246,55.7405
