Time,Left,Right
1605602517428,1856,13136
1605602517447,1856,12928
1605602517465,1856,12704
1605602517484,1856,12512
1605602517503,1856,12304
1605602517522,1856,12096
1605602517541,1856,11856
1605602517560,1856,11680
1605602517579,1856,11456
1605602517598,1856,11264
1605602517617,1856,11056
1605602517635,1856,10864
1605602517654,1856,10672
1605602517673,1856,10464
1605602517692,1856,10272
1605602517711,1856,10064
1605602517730,1856,9856
1605602517749,1856,9664
1605602517768,1856,9456
1605602517787,1856,9248
1605602517805,1856,9040
1605602517824,1856,8816
1605602517843,1856,8592
1605602517863,1856,8416
1605602517883,1856,8192
1605602517902,1856,7968
1605602517922,1856,7760
1605602517942,1856,7536
1605602517962,1872,7344
1605602517983,1856,7104
1605602518003,1872,6880
1605602518024,1872,6640
1605602518044,1872,6400
1605602518064,1856,6192
1605602518084,1840,5968
1605602518103,1856,5744
1605602518123,1856,5520
1605602518143,1856,5296
1605602518163,1872,5104
1605602518184,1856,4880
1605602518204,1872,4656
1605602518225,1872,4480
1605602518245,1872,4256
1605602518265,1856,4064
1605602518285,1856,3904
1605602518304,1856,3696
1605602518324,1856,3504
1605602518344,1856,3312
1605602518364,1888,3104
1605602518385,1872,2928
1605602518405,1888,2736
1605602518426,1888,2544
1605602518446,1888,2352
1605602518466,1872,2160
1605602518486,1872,1984
1605602518505,1872,1776
1605602518525,1872,1616
1605602518545,1872,1424
1605602518565,1888,1264
1605602518586,1872,1072
1605602518606,1888,896
1605602518627,1888,752
1605602518647,1888,592
1605602518667,1872,416
1605602518687,1872,256
1605602518706,1872,64
1605602518726,1872,0
1605602518746,1872,0
1605602518766,1888,0
1605602518787,1872,16
1605602518807,1888,0
1605602518827,1872,0
1605602518848,1888,0
1605602518868,1872,0
1605602518887,1872,0
1605602518907,1872,0
1605602518927,1872,0
1605602518947,1872,0
1605602518967,1888,0
1605602518987,1872,16
1605602519008,1888,0
1605602519049,1888,0
1605602519068,1856,0
1605602519088,1856,65520
1605602519108,1856,65520
1605602519128,1856,65520
1605602519147,1856,65520
1605602519167,1856,65520
1605602519187,1856,65520
1605602519207,1856,65520
1605602519226,1856,0
1605602519246,1856,272
1605602519266,1872,512
1605602519287,1872,736
1605602519307,1872,976
1605602519328,1872,1248
1605602519348,1872,1520
1605602519368,1856,1792
1605602519388,1856,2096
1605602519408,1856,2368
1605602519427,1856,2656
1605602519447,1856,2928
1605602519467,1872,3280
1605602519488,1856,3616
1605602519508,1872,3936
1605602519529,1872,4288
1605602519550,1856,4576
1605602519570,1856,4912
1605602519590,1856,5280
1605602519610,1856,5632
1605602519629,1856,5968
1605602519649,1856,6288
1605602519669,1872,6640
1605602519690,1856,7008
1605602519710,1872,7376
1605602519731,1872,7712
1605602519752,1856,8032
1605602519772,1856,8400
1605602519791,1856,8736
1605602519811,1856,9040
1605602519831,1856,9376
1605602519851,1856,9712
1605602519871,1872,10016
1605602519892,1856,10320
1605602519912,1872,10592
1605602519933,1872,10912
1605602519953,1856,11168
1605602519973,1856,11456
1605602519993,1856,11744
1605602520012,1856,12016
1605602520032,1856,12272
1605602520052,1856,12528
1605602520073,1872,12800
1605602520093,1856,13056
1605602520114,1856,13312
1605602520135,1840,13552
1605602520155,1840,13776
1605602520175,1840,14032
1605602520195,1824,14304
1605602520215,1840,14528
1605602520235,1840,14784
1605602520255,1824,15040
1605602520274,1824,15280
1605602520293,1824,15520
1605602520312,1856,15760
1605602520331,1856,16016
1605602520350,1840,16224
1605602520369,1856,16448
1605602520388,1856,16688
1605602520407,1856,16896
1605602520426,1856,17136
1605602520444,1840,17376
1605602520463,1856,17600
1605602520482,1856,17856
1605602520501,1856,18096
1605602520520,1856,18336
1605602520539,1856,18592
1605602520558,1856,18816
1605602520577,1856,19072
1605602520595,1840,19328
1605602520614,1856,19584
1605602520633,1856,19840
1605602520652,1840,20112
1605602520671,1856,20384
1605602520690,1856,20656
1605602520709,1856,20896
1605602520728,1856,21168
1605602520747,1824,21408
1605602520766,1856,21664
1605602520785,1856,21904
1605602520804,1840,22144
1605602520823,1856,22368
1605602520841,1856,22608
1605602520860,1856,22816
1605602520879,1856,23040
1605602520898,1840,23264
1605602520917,1856,23472
1605602520936,1856,23696
1605602520955,1840,23904
1605602520974,1856,24080
1605602520994,1856,24320
1605602521033,1856,24736
1605602521053,1840,24928
1605602521075,1856,25136
1605602521095,1872,25360
1605602521116,1872,25552
1605602521136,1872,25744
1605602521157,1856,25904
1605602521176,1856,26080
1605602521196,1856,26224
1605602521216,1856,26416
1605602521236,1856,26448
1605602521255,1856,26448
1605602521276,1872,26448
1605602521296,1872,26464
1605602521317,1872,26448
1605602521337,1872,26464
1605602521357,1856,26464
1605602521377,1856,26448
1605602521397,1872,26464
1605602521417,1872,26448
1605602521437,1872,26464
1605602521456,1856,26464
1605602521477,1872,26464
1605602521497,1872,26464
1605602521517,1872,26448
1605602521538,1872,26464
1605602521558,1856,26464
1605602521578,1856,26448
1605602521598,1872,26464
1605602521618,1856,26448
1605602521637,1872,26464
1605602521657,1856,26464
1605602521677,1872,26448
1605602521698,1872,26464
1605602521718,1872,26448
1605602521739,1872,26464
1605602521759,1872,26464
1605602521779,1872,26448
1605602521799,1872,26448
1605602521819,1872,26448
1605602521838,1872,26448
1605602521858,1856,26464
1605602521879,1872,26464
1605602521899,1872,26464
1605602521919,1872,26448
1605602521940,1872,26464
1605602521961,1872,26320
1605602521981,1872,26128
1605602522001,1872,25984
1605602522021,1872,25824
1605602522040,1872,25648
1605602522060,1856,25472
1605602522080,1872,25280
1605602522100,1872,25120
1605602522120,1856,24896
1605602522139,1856,24720
1605602522159,1856,24512
1605602522179,1872,24368
1605602522200,1872,24128
1605602522220,1872,23952
1605602522241,1872,23728
1605602522262,1856,23552
1605602522282,1872,23312
1605602522301,1872,23088
1605602522321,1872,22880
1605602522341,1872,22688
1605602522361,1856,22464
1605602522382,1872,22224
1605602522402,1872,22016
1605602522423,1872,21760
1605602522443,1872,21520
1605602522464,1872,21280
1605602522483,1872,21040
1605602522503,1872,20800
1605602522523,1872,20544
1605602522543,1872,20272
1605602522562,1856,20000
1605602522583,1872,19728
1605602522609,1856,19376
1605602522630,1872,19088
1605602522651,1872,18832
1605602522671,1872,18592
1605602522691,1856,18320
1605602522711,1856,18064
1605602522731,1856,17824
1605602522750,1872,17568
1605602522771,1872,17344
1605602522791,1872,17104
1605602522812,1856,16848
1605602522832,1872,16608
1605602522853,1872,16368
1605602522873,1872,16112
1605602522893,1872,15888
1605602522913,1856,15648
1605602522932,1872,15424
1605602522952,1872,15184
1605602522972,1872,14960
1605602522993,1872,14752
1605602523013,1856,14544
1605602523034,1872,14320
1605602523074,1872,13856
1605602523094,1856,13664
1605602523114,1856,13440
1605602523133,1872,13248
1605602523153,1872,13040
1605602523173,1872,12800
1605602523194,1872,12608
1605602523215,1840,12368
1605602523236,1856,12112
1605602523256,1856,11872
1605602523277,1840,11648
1605602523296,1840,11392
1605602523315,1824,11184
1605602523334,1840,10960
1605602523353,1840,10752
1605602523372,1856,10496
1605602523391,1856,10384
1605602523410,1856,10128
1605602523429,1856,9904
1605602523448,1856,9696
1605602523467,1856,9456
1605602523485,1856,9232
1605602523504,1856,8992
1605602523523,1856,8752
1605602523542,1856,8544
1605602523561,1856,8304
1605602523580,1856,8064
1605602523599,1856,7840
1605602523618,1856,7616
1605602523636,1856,7392
1605602523655,1856,7136
1605602523674,1856,6912
1605602523693,1856,6656
1605602523712,1856,6432
1605602523731,1856,6192
1605602523750,1856,5984
1605602523768,1856,5728
1605602523787,1856,5488
1605602523806,1856,5232
1605602523825,1856,5008
1605602523844,1856,4800
1605602523863,1856,4576
1605602523882,1856,4368
1605602523901,1856,4160
1605602523919,1856,3936
1605602523938,1856,3696
1605602523957,1856,3472
1605602523976,1856,3232
1605602523996,1856,2992
1605602524016,1856,2752
1605602524036,1856,2512
1605602524055,1872,2288
1605602524075,1856,2032
1605602524096,1872,1776
1605602524116,1872,1552
1605602524137,1872,1296
1605602524157,1872,1040
1605602524177,1856,816
1605602524197,1856,592
1605602524217,1856,336
1605602524237,1872,96
1605602524256,1872,65520
1605602524276,1856,65520
1605602524296,1872,65520
1605602524315,1856,65520
1605602524335,1872,65520
1605602524355,1872,65520
1605602524375,1856,65520
1605602524395,1872,65520
1605602524415,1872,0
1605602524436,1872,65520
1605602524456,1872,0
1605602524477,1872,65520
1605602524497,1872,65520
1605602524517,1840,65520
1605602524536,1840,65504
1605602524556,1856,65504
1605602524576,1840,65504
1605602524596,1840,65504
1605602524616,1856,65504
1605602524636,1856,65520
1605602524656,1872,65520
1605602524675,1856,65520
1605602524695,1872,65520
1605602524715,1872,0
1605602524735,1856,65520
1605602524754,1872,65520
1605602524774,1856,65520
1605602524794,1872,65520
1605602524815,1888,0
1605602524835,1888,0
1605602524856,1888,16
1605602524876,1872,16
1605602524896,1888,0
1605602524916,1872,0
1605602524935,1888,0
1605602524955,1872,96
1605602524975,1872,304
1605602524995,1888,560
1605602525016,1888,800
